action,group,payoff,player,round,reputation,avg_action,wealth
1.0,7,-150,8,49,reputation = 6,1.0,3950.0
1.0,7,-150,8,50,reputation = 6,1.0,3800.0
1.0,7,-150,8,51,reputation = 6,1.0,3650.0
1.0,7,-150,8,52,reputation = 6,1.0,3500.0
1.0,7,-150,8,53,reputation = 6,1.0,3350.0
1.0,7,-150,8,54,reputation = 6,1.0,3200.0
,7,0,8,55,reputation = 6,1.0,3200.0
1.0,7,-150,8,56,reputation = 6,1.0,3050.0
,7,250,8,57,reputation = 6,1.0,3300.0
1.0,7,-150,8,58,reputation = 6,1.0,3150.0
,7,250,8,59,reputation = 6,1.0,3400.0
,7,250,8,60,reputation = 6,1.0,3650.0
1.0,7,-150,8,61,reputation = 6,1.0,3500.0
,7,250,8,62,reputation = 6,1.0,3750.0
1.0,7,-150,8,63,reputation = 6,1.0,3600.0
,7,250,8,64,reputation = 6,1.0,3850.0
,7,250,8,65,reputation = 6,1.0,4100.0
1.0,7,-150,8,66,reputation = 6,1.0,3950.0
1.0,7,-150,8,67,reputation = 6,1.0,3800.0
1.0,7,-150,8,68,reputation = 6,1.0,3650.0
,7,0,8,69,reputation = 6,1.0,3650.0
,7,250,8,70,reputation = 6,1.0,3900.0
,7,250,8,71,reputation = 6,1.0,4150.0
1.0,7,-150,8,72,reputation = 6,1.0,4000.0
1.0,7,-150,8,73,reputation = 6,1.0,3850.0
,7,250,8,74,reputation = 6,1.0,4100.0
,7,250,8,75,reputation = 6,1.0,4350.0
,7,250,8,76,reputation = 6,1.0,4600.0
,7,250,8,77,reputation = 6,1.0,4850.0
1.0,7,-150,8,78,reputation = 6,1.0,4700.0
,7,0,8,79,reputation = 6,1.0,4700.0
,7,250,8,80,reputation = 6,1.0,4950.0
1.0,7,-150,8,81,reputation = 6,1.0,4800.0
1.0,7,-150,8,82,reputation = 6,1.0,4650.0
1.0,7,-150,8,83,reputation = 6,1.0,4500.0
,7,250,8,84,reputation = 6,1.0,4750.0
1.0,7,-150,8,85,reputation = 6,1.0,4600.0
1.0,7,-150,8,86,reputation = 6,1.0,4450.0
1.0,7,-150,8,87,reputation = 6,1.0,4300.0
1.0,7,-150,8,88,reputation = 6,1.0,4150.0
,7,250,8,89,reputation = 6,1.0,4400.0
,7,0,8,90,reputation = 6,1.0,4400.0
1.0,7,-150,8,91,reputation = 6,1.0,4250.0
1.0,7,-150,8,92,reputation = 6,1.0,4100.0
,7,250,8,93,reputation = 6,1.0,4350.0
1.0,7,-150,8,94,reputation = 6,1.0,4200.0
1.0,7,-150,8,95,reputation = 6,1.0,4050.0
1.0,7,-150,8,96,reputation = 6,1.0,3900.0
1.0,7,-150,8,97,reputation = 6,1.0,3750.0
1.0,7,-150,8,98,reputation = 6,1.0,3600.0
,7,250,8,99,reputation = 6,1.0,3850.0
1.0,7,-150,8,100,reputation = 6,1.0,3700.0
,7,250,8,101,reputation = 6,1.0,3950.0
,7,250,9,1,reputation = 6,,3250.0
1.0,7,-150,9,2,reputation = 6,1.0,3100.0
0.0,7,0,9,3,reputation = 6,0.5,3100.0
,7,0,9,4,reputation = 6,0.5,3100.0
,7,0,9,5,reputation = 6,0.5,3100.0
1.0,7,-150,9,6,reputation = 6,0.6666666666666666,2950.0
,7,0,9,7,reputation = 6,0.6666666666666666,2950.0
1.0,7,-150,9,8,reputation = 6,0.75,2800.0
1.0,7,-150,9,9,reputation = 6,0.8,2650.0
1.0,7,-150,9,10,reputation = 6,0.8333333333333334,2500.0
,7,0,9,11,reputation = 6,0.8333333333333334,2500.0
1.0,7,-150,9,12,reputation = 6,0.8571428571428571,2350.0
1.0,7,-150,9,13,reputation = 6,0.875,2200.0
0.0,7,0,9,14,reputation = 6,0.7777777777777778,2200.0
0.0,7,0,9,15,reputation = 6,0.7,2200.0
,7,250,9,16,reputation = 6,0.7,2450.0
0.0,7,0,9,17,reputation = 6,0.6363636363636364,2450.0
0.0,7,0,9,18,reputation = 6,0.5833333333333334,2450.0
0.0,7,0,9,19,reputation = 6,0.5384615384615384,2450.0
1.0,7,-150,9,20,reputation = 6,0.5714285714285714,2300.0
,7,250,9,21,reputation = 6,0.5714285714285714,2550.0
1.0,7,-150,9,22,reputation = 6,0.6,2400.0
,7,250,9,23,reputation = 6,0.6,2650.0
,7,250,9,24,reputation = 6,0.6,2900.0
0.0,7,0,9,25,reputation = 6,0.5625,2900.0
0.0,7,0,9,26,reputation = 6,0.5294117647058824,2900.0
,7,250,9,27,reputation = 6,0.5294117647058824,3150.0
0.0,7,0,9,28,reputation = 6,0.5,3150.0
,7,0,9,29,reputation = 6,0.5,3150.0
0.0,7,0,9,30,reputation = 6,0.47368421052631576,3150.0
0.0,7,0,9,31,reputation = 6,0.45,3150.0
0.0,7,0,9,32,reputation = 6,0.42857142857142855,3150.0
0.0,7,0,9,33,reputation = 6,0.4090909090909091,3150.0
1.0,7,-150,9,34,reputation = 6,0.43478260869565216,3000.0
,7,250,9,35,reputation = 6,0.43478260869565216,3250.0
,7,0,9,36,reputation = 6,0.43478260869565216,3250.0
1.0,7,-150,9,37,reputation = 6,0.4583333333333333,3100.0
,7,250,9,38,reputation = 6,0.4583333333333333,3350.0
,7,250,9,39,reputation = 6,0.4583333333333333,3600.0
0.0,7,0,9,40,reputation = 6,0.44,3600.0
1.0,7,-150,9,41,reputation = 6,0.46153846153846156,3450.0
,7,250,9,42,reputation = 6,0.46153846153846156,3700.0
,7,250,9,43,reputation = 6,0.46153846153846156,3950.0
,7,0,9,44,reputation = 6,0.46153846153846156,3950.0
,7,250,9,45,reputation = 6,0.46153846153846156,4200.0
0.0,7,0,9,46,reputation = 6,0.4444444444444444,4200.0
1.0,7,-150,9,47,reputation = 6,0.4642857142857143,4050.0
,7,250,9,48,reputation = 6,0.4642857142857143,4300.0
0.0,7,0,9,49,reputation = 6,0.4482758620689655,4300.0
,7,0,9,50,reputation = 6,0.4482758620689655,4300.0
,7,250,9,51,reputation = 6,0.4482758620689655,4550.0
0.0,7,0,9,52,reputation = 6,0.43333333333333335,4550.0
1.0,7,-150,9,53,reputation = 6,0.45161290322580644,4400.0
1.0,7,-150,9,54,reputation = 6,0.46875,4250.0
,7,250,9,55,reputation = 6,0.46875,4500.0
,7,0,9,56,reputation = 6,0.46875,4500.0
0.0,7,0,9,57,reputation = 6,0.45454545454545453,4500.0
0.0,7,0,9,58,reputation = 6,0.4411764705882353,4500.0
0.0,7,0,9,59,reputation = 6,0.42857142857142855,4500.0
,7,0,9,60,reputation = 6,0.42857142857142855,4500.0
,7,250,9,61,reputation = 6,0.42857142857142855,4750.0
0.0,7,0,9,62,reputation = 6,0.4166666666666667,4750.0
0.0,7,0,9,63,reputation = 6,0.40540540540540543,4750.0
0.0,7,0,9,64,reputation = 6,0.39473684210526316,4750.0
0.0,7,0,9,65,reputation = 6,0.38461538461538464,4750.0
,7,250,9,66,reputation = 6,0.38461538461538464,5000.0
0.0,7,0,9,67,reputation = 6,0.375,5000.0
,7,250,9,68,reputation = 6,0.375,5250.0
0.0,7,0,9,69,reputation = 6,0.36585365853658536,5250.0
0.0,7,0,9,70,reputation = 6,0.35714285714285715,5250.0
0.0,7,0,9,71,reputation = 6,0.3488372093023256,5250.0
1.0,7,-150,9,72,reputation = 6,0.36363636363636365,5100.0
,7,0,9,73,reputation = 6,0.36363636363636365,5100.0
0.0,7,0,9,74,reputation = 6,0.35555555555555557,5100.0
,7,250,9,75,reputation = 6,0.35555555555555557,5350.0
0.0,7,0,9,76,reputation = 6,0.34782608695652173,5350.0
,7,250,9,77,reputation = 6,0.34782608695652173,5600.0
,7,250,9,78,reputation = 6,0.34782608695652173,5850.0
,7,250,9,79,reputation = 6,0.34782608695652173,6100.0
0.0,7,0,9,80,reputation = 6,0.3404255319148936,6100.0
,7,0,9,81,reputation = 6,0.3404255319148936,6100.0
,7,250,9,82,reputation = 6,0.3404255319148936,6350.0
0.0,7,0,9,83,reputation = 6,0.3333333333333333,6350.0
0.0,7,0,9,84,reputation = 6,0.32653061224489793,6350.0
,7,0,9,85,reputation = 6,0.32653061224489793,6350.0
,7,0,9,86,reputation = 6,0.32653061224489793,6350.0
1.0,7,-150,9,87,reputation = 6,0.34,6200.0
,7,250,9,88,reputation = 6,0.34,6450.0
,7,0,9,89,reputation = 6,0.34,6450.0
0.0,7,0,9,90,reputation = 6,0.3333333333333333,6450.0
,7,250,9,91,reputation = 6,0.3333333333333333,6700.0
0.0,7,0,9,92,reputation = 6,0.3269230769230769,6700.0
,7,0,9,93,reputation = 6,0.3269230769230769,6700.0
,7,250,9,94,reputation = 6,0.3269230769230769,6950.0
0.0,7,0,9,95,reputation = 6,0.32075471698113206,6950.0
,7,0,9,96,reputation = 6,0.32075471698113206,6950.0
,7,0,9,97,reputation = 6,0.32075471698113206,6950.0
0.0,7,0,9,98,reputation = 6,0.3148148148148148,6950.0
0.0,7,0,9,99,reputation = 6,0.3090909090909091,6950.0
,7,250,9,100,reputation = 6,0.3090909090909091,7200.0
0.0,7,0,9,101,reputation = 6,0.30357142857142855,7200.0
1.0,7,-150,10,1,reputation = 6,1.0,2850.0
,7,250,10,2,reputation = 6,1.0,3100.0
1.0,7,-150,10,3,reputation = 6,1.0,2950.0
,7,250,10,4,reputation = 6,1.0,3200.0
,7,250,10,5,reputation = 6,1.0,3450.0
,7,250,10,6,reputation = 6,1.0,3700.0
,7,0,10,7,reputation = 6,1.0,3700.0
,7,250,10,8,reputation = 6,1.0,3950.0
0.0,7,0,10,9,reputation = 6,0.6666666666666666,3950.0
,7,250,10,10,reputation = 6,0.6666666666666666,4200.0
1.0,7,-150,10,11,reputation = 6,0.75,4050.0
1.0,7,-150,10,12,reputation = 6,0.8,3900.0
,7,250,10,13,reputation = 6,0.8,4150.0
1.0,7,-150,10,14,reputation = 6,0.8333333333333334,4000.0
0.0,7,0,10,15,reputation = 6,0.7142857142857143,4000.0
,7,250,10,16,reputation = 6,0.7142857142857143,4250.0
1.0,7,-150,10,17,reputation = 6,0.75,4100.0
,7,0,10,18,reputation = 6,0.75,4100.0
,7,250,10,19,reputation = 6,0.75,4350.0
,7,250,10,20,reputation = 6,0.75,4600.0
1.0,7,-150,10,21,reputation = 6,0.7777777777777778,4450.0
,7,250,10,22,reputation = 6,0.7777777777777778,4700.0
,7,250,10,23,reputation = 6,0.7777777777777778,4950.0
0.0,7,0,10,24,reputation = 6,0.7,4950.0
0.0,7,0,10,25,reputation = 6,0.6363636363636364,4950.0
0.0,7,0,10,26,reputation = 6,0.5833333333333334,4950.0
,7,0,10,27,reputation = 6,0.5833333333333334,4950.0
,7,0,10,28,reputation = 6,0.5833333333333334,4950.0
1.0,7,-150,10,29,reputation = 6,0.6153846153846154,4800.0
,7,250,10,30,reputation = 6,0.6153846153846154,5050.0
,7,0,10,31,reputation = 6,0.6153846153846154,5050.0
1.0,7,-150,10,32,reputation = 6,0.6428571428571429,4900.0
,7,0,10,33,reputation = 6,0.6428571428571429,4900.0
1.0,7,-150,10,34,reputation = 6,0.6666666666666666,4750.0
0.0,7,0,10,35,reputation = 6,0.625,4750.0
0.0,7,0,10,36,reputation = 6,0.5882352941176471,4750.0
,7,250,10,37,reputation = 6,0.5882352941176471,5000.0
,7,0,10,38,reputation = 6,0.5882352941176471,5000.0
0.0,7,0,10,39,reputation = 6,0.5555555555555556,5000.0
0.0,7,0,10,40,reputation = 6,0.5263157894736842,5000.0
,7,0,10,41,reputation = 6,0.5263157894736842,5000.0
,7,0,10,42,reputation = 6,0.5263157894736842,5000.0
1.0,7,-150,10,43,reputation = 6,0.55,4850.0
,7,250,10,44,reputation = 6,0.55,5100.0
,7,0,10,45,reputation = 6,0.55,5100.0
,7,250,10,46,reputation = 6,0.55,5350.0
,7,0,10,47,reputation = 6,0.55,5350.0
1.0,7,-150,10,48,reputation = 6,0.5714285714285714,5200.0
0.0,7,0,10,49,reputation = 6,0.5454545454545454,5200.0
,7,250,10,50,reputation = 6,0.5454545454545454,5450.0
,7,250,10,51,reputation = 6,0.5454545454545454,5700.0
,7,250,10,52,reputation = 6,0.5454545454545454,5950.0
1.0,7,-150,10,53,reputation = 6,0.5652173913043478,5800.0
,7,250,10,54,reputation = 6,0.5652173913043478,6050.0
0.0,7,0,10,55,reputation = 6,0.5416666666666666,6050.0
0.0,7,0,10,56,reputation = 6,0.52,6050.0
1.0,7,-150,10,57,reputation = 6,0.5384615384615384,5900.0
,7,0,10,58,reputation = 6,0.5384615384615384,5900.0
1.0,7,-150,10,59,reputation = 6,0.5555555555555556,5750.0
,7,250,10,60,reputation = 6,0.5555555555555556,6000.0
,7,250,10,61,reputation = 6,0.5555555555555556,6250.0
0.0,7,0,10,62,reputation = 6,0.5357142857142857,6250.0
,7,0,10,63,reputation = 6,0.5357142857142857,6250.0
1.0,7,-150,10,64,reputation = 6,0.5517241379310345,6100.0
,7,250,10,65,reputation = 6,0.5517241379310345,6350.0
0.0,7,0,10,66,reputation = 6,0.5333333333333333,6350.0
,7,250,10,67,reputation = 6,0.5333333333333333,6600.0
,7,250,10,68,reputation = 6,0.5333333333333333,6850.0
,7,250,10,69,reputation = 6,0.5333333333333333,7100.0
0.0,7,0,10,70,reputation = 6,0.5161290322580645,7100.0
1.0,7,-150,10,71,reputation = 6,0.53125,6950.0
,7,250,10,72,reputation = 6,0.53125,7200.0
,7,250,10,73,reputation = 6,0.53125,7450.0
,7,0,10,74,reputation = 6,0.53125,7450.0
1.0,7,-150,10,75,reputation = 6,0.5454545454545454,7300.0
0.0,7,0,10,76,reputation = 6,0.5294117647058824,7300.0
,7,0,10,77,reputation = 6,0.5294117647058824,7300.0
,7,0,10,78,reputation = 6,0.5294117647058824,7300.0
0.0,7,0,10,79,reputation = 6,0.5142857142857142,7300.0
0.0,7,0,10,80,reputation = 6,0.5,7300.0
,7,0,10,81,reputation = 6,0.5,7300.0
1.0,7,-150,10,82,reputation = 6,0.5135135135135135,7150.0
,7,0,10,83,reputation = 6,0.5135135135135135,7150.0
,7,0,10,84,reputation = 6,0.5135135135135135,7150.0
0.0,7,0,10,85,reputation = 6,0.5,7150.0
0.0,7,0,10,86,reputation = 6,0.48717948717948717,7150.0
,7,0,10,87,reputation = 6,0.48717948717948717,7150.0
0.0,7,0,10,88,reputation = 6,0.475,7150.0
0.0,7,0,10,89,reputation = 6,0.4634146341463415,7150.0
,7,0,10,90,reputation = 6,0.4634146341463415,7150.0
1.0,7,-150,10,91,reputation = 6,0.47619047619047616,7000.0
1.0,7,-150,10,92,reputation = 6,0.4883720930232558,6850.0
1.0,7,-150,10,93,reputation = 6,0.5,6700.0
,7,0,10,94,reputation = 6,0.5,6700.0
0.0,7,0,10,95,reputation = 6,0.4888888888888889,6700.0
0.0,7,0,10,96,reputation = 6,0.4782608695652174,6700.0
,7,250,10,97,reputation = 6,0.4782608695652174,6950.0
,7,0,10,98,reputation = 6,0.4782608695652174,6950.0
,7,0,10,99,reputation = 6,0.4782608695652174,6950.0
,7,250,10,100,reputation = 6,0.4782608695652174,7200.0
,7,0,10,101,reputation = 6,0.4782608695652174,7200.0
,7,0,11,1,reputation = 6,,3000.0
0.0,7,0,11,2,reputation = 6,0.0,3000.0
,7,0,11,3,reputation = 6,0.0,3000.0
,7,250,11,4,reputation = 6,0.0,3250.0
1.0,7,-150,11,5,reputation = 6,0.5,3100.0
0.0,7,0,11,6,reputation = 6,0.3333333333333333,3100.0
0.0,7,0,11,7,reputation = 6,0.25,3100.0
,7,250,11,8,reputation = 6,0.25,3350.0
1.0,7,-150,11,9,reputation = 6,0.4,3200.0
0.0,7,0,11,10,reputation = 6,0.3333333333333333,3200.0
,7,250,11,11,reputation = 6,0.3333333333333333,3450.0
,7,0,11,12,reputation = 6,0.3333333333333333,3450.0
,7,250,11,13,reputation = 6,0.3333333333333333,3700.0
,7,250,11,14,reputation = 6,0.3333333333333333,3950.0
,7,250,11,15,reputation = 6,0.3333333333333333,4200.0
,7,250,11,16,reputation = 6,0.3333333333333333,4450.0
,7,250,11,17,reputation = 6,0.3333333333333333,4700.0
,7,0,11,18,reputation = 6,0.3333333333333333,4700.0
,7,0,11,19,reputation = 6,0.3333333333333333,4700.0
,7,250,11,20,reputation = 6,0.3333333333333333,4950.0
1.0,7,-150,11,21,reputation = 6,0.42857142857142855,4800.0
,7,250,11,22,reputation = 6,0.42857142857142855,5050.0
0.0,7,0,11,23,reputation = 6,0.375,5050.0
,7,0,11,24,reputation = 6,0.375,5050.0
1.0,7,-150,11,25,reputation = 6,0.4444444444444444,4900.0
1.0,7,-150,11,26,reputation = 6,0.5,4750.0
,7,0,11,27,reputation = 6,0.5,4750.0
,7,250,11,28,reputation = 6,0.5,5000.0
,7,250,11,29,reputation = 6,0.5,5250.0
1.0,7,-150,11,30,reputation = 6,0.5454545454545454,5100.0
,7,250,11,31,reputation = 6,0.5454545454545454,5350.0
,7,250,11,32,reputation = 6,0.5454545454545454,5600.0
0.0,7,0,11,33,reputation = 6,0.5,5600.0
,7,250,11,34,reputation = 6,0.5,5850.0
0.0,7,0,11,35,reputation = 6,0.46153846153846156,5850.0
,7,0,11,36,reputation = 6,0.46153846153846156,5850.0
1.0,7,-150,11,37,reputation = 6,0.5,5700.0
1.0,7,-150,11,38,reputation = 6,0.5333333333333333,5550.0
,7,250,11,39,reputation = 6,0.5333333333333333,5800.0
1.0,7,-150,11,40,reputation = 6,0.5625,5650.0
0.0,7,0,11,41,reputation = 6,0.5294117647058824,5650.0
,7,0,11,42,reputation = 6,0.5294117647058824,5650.0
1.0,7,-150,11,43,reputation = 6,0.5555555555555556,5500.0
,7,250,11,44,reputation = 6,0.5555555555555556,5750.0
1.0,7,-150,11,45,reputation = 6,0.5789473684210527,5600.0
,7,250,11,46,reputation = 6,0.5789473684210527,5850.0
1.0,7,-150,11,47,reputation = 6,0.6,5700.0
1.0,7,-150,11,48,reputation = 6,0.6190476190476191,5550.0
0.0,7,0,11,49,reputation = 6,0.5909090909090909,5550.0
0.0,7,0,11,50,reputation = 6,0.5652173913043478,5550.0
0.0,7,0,11,51,reputation = 6,0.5416666666666666,5550.0
1.0,7,-150,11,52,reputation = 6,0.56,5400.0
,7,250,11,53,reputation = 6,0.56,5650.0
1.0,7,-150,11,54,reputation = 6,0.5769230769230769,5500.0
,7,250,11,55,reputation = 6,0.5769230769230769,5750.0
,7,250,11,56,reputation = 6,0.5769230769230769,6000.0
1.0,7,-150,11,57,reputation = 6,0.5925925925925926,5850.0
0.0,7,0,11,58,reputation = 6,0.5714285714285714,5850.0
,7,250,11,59,reputation = 6,0.5714285714285714,6100.0
1.0,7,-150,11,60,reputation = 6,0.5862068965517241,5950.0
1.0,7,-150,11,61,reputation = 6,0.6,5800.0
,7,250,11,62,reputation = 6,0.6,6050.0
,7,0,11,63,reputation = 6,0.6,6050.0
,7,250,11,64,reputation = 6,0.6,6300.0
,7,0,11,65,reputation = 6,0.6,6300.0
,7,0,11,66,reputation = 6,0.6,6300.0
,7,250,11,67,reputation = 6,0.6,6550.0
0.0,7,0,11,68,reputation = 6,0.5806451612903226,6550.0
,7,0,11,69,reputation = 6,0.5806451612903226,6550.0
,7,0,11,70,reputation = 6,0.5806451612903226,6550.0
,7,250,11,71,reputation = 6,0.5806451612903226,6800.0
,7,250,11,72,reputation = 6,0.5806451612903226,7050.0
1.0,7,-150,11,73,reputation = 6,0.59375,6900.0
0.0,7,0,11,74,reputation = 6,0.5757575757575758,6900.0
1.0,7,-150,11,75,reputation = 6,0.5882352941176471,6750.0
,7,250,11,76,reputation = 6,0.5882352941176471,7000.0
1.0,7,-150,11,77,reputation = 6,0.6,6850.0
0.0,7,0,11,78,reputation = 6,0.5833333333333334,6850.0
,7,0,11,79,reputation = 6,0.5833333333333334,6850.0
1.0,7,-150,11,80,reputation = 6,0.5945945945945946,6700.0
0.0,7,0,11,81,reputation = 6,0.5789473684210527,6700.0
1.0,7,-150,11,82,reputation = 6,0.5897435897435898,6550.0
,7,250,11,83,reputation = 6,0.5897435897435898,6800.0
,7,0,11,84,reputation = 6,0.5897435897435898,6800.0
,7,250,11,85,reputation = 6,0.5897435897435898,7050.0
1.0,7,-150,11,86,reputation = 6,0.6,6900.0
,7,250,11,87,reputation = 6,0.6,7150.0
,7,0,11,88,reputation = 6,0.6,7150.0
,7,250,11,89,reputation = 6,0.6,7400.0
0.0,7,0,11,90,reputation = 6,0.5853658536585366,7400.0
,7,0,11,91,reputation = 6,0.5853658536585366,7400.0
,7,250,11,92,reputation = 6,0.5853658536585366,7650.0
1.0,7,-150,11,93,reputation = 6,0.5952380952380952,7500.0
,7,250,11,94,reputation = 6,0.5952380952380952,7750.0
,7,250,11,95,reputation = 6,0.5952380952380952,8000.0
0.0,7,0,11,96,reputation = 6,0.5813953488372093,8000.0
0.0,7,0,11,97,reputation = 6,0.5681818181818182,8000.0
,7,250,11,98,reputation = 6,0.5681818181818182,8250.0
1.0,7,-150,11,99,reputation = 6,0.5777777777777777,8100.0
0.0,7,0,11,100,reputation = 6,0.5652173913043478,8100.0
,7,0,11,101,reputation = 6,0.5652173913043478,8100.0
,7,250,12,1,reputation = 6,,3250.0
,7,250,12,2,reputation = 6,,3500.0
,7,250,12,3,reputation = 6,,3750.0
0.0,7,0,12,4,reputation = 6,0.0,3750.0
,7,0,12,5,reputation = 6,0.0,3750.0
,7,0,12,6,reputation = 6,0.0,3750.0
,7,0,12,7,reputation = 6,0.0,3750.0
1.0,7,-150,12,8,reputation = 6,0.5,3600.0
,7,250,12,9,reputation = 6,0.5,3850.0
,7,0,12,10,reputation = 6,0.5,3850.0
1.0,7,-150,12,11,reputation = 6,0.6666666666666666,3700.0
0.0,7,0,12,12,reputation = 6,0.5,3700.0
1.0,7,-150,12,13,reputation = 6,0.6,3550.0
,7,0,12,14,reputation = 6,0.6,3550.0
,7,250,12,15,reputation = 6,0.6,3800.0
,7,250,12,16,reputation = 6,0.6,4050.0
1.0,7,-150,12,17,reputation = 6,0.6666666666666666,3900.0
,7,250,12,18,reputation = 6,0.6666666666666666,4150.0
1.0,7,-150,12,19,reputation = 6,0.7142857142857143,4000.0
,7,0,12,20,reputation = 6,0.7142857142857143,4000.0
1.0,7,-150,12,21,reputation = 6,0.75,3850.0
,7,250,12,22,reputation = 6,0.75,4100.0
,7,250,12,23,reputation = 6,0.75,4350.0
,7,250,12,24,reputation = 6,0.75,4600.0
1.0,7,-150,12,25,reputation = 6,0.7777777777777778,4450.0
1.0,7,-150,12,26,reputation = 6,0.8,4300.0
1.0,7,-150,12,27,reputation = 6,0.8181818181818182,4150.0
,7,250,12,28,reputation = 6,0.8181818181818182,4400.0
,7,250,12,29,reputation = 6,0.8181818181818182,4650.0
,7,250,12,30,reputation = 6,0.8181818181818182,4900.0
,7,250,12,31,reputation = 6,0.8181818181818182,5150.0
1.0,7,-150,12,32,reputation = 6,0.8333333333333334,5000.0
,7,0,12,33,reputation = 6,0.8333333333333334,5000.0
,7,250,12,34,reputation = 6,0.8333333333333334,5250.0
1.0,7,-150,12,35,reputation = 6,0.8461538461538461,5100.0
,7,250,12,36,reputation = 6,0.8461538461538461,5350.0
1.0,7,-150,12,37,reputation = 6,0.8571428571428571,5200.0
0.0,7,0,12,38,reputation = 6,0.8,5200.0
1.0,7,-150,12,39,reputation = 6,0.8125,5050.0
1.0,7,-150,12,40,reputation = 6,0.8235294117647058,4900.0
,7,0,12,41,reputation = 6,0.8235294117647058,4900.0
0.0,7,0,12,42,reputation = 6,0.7777777777777778,4900.0
1.0,7,-150,12,43,reputation = 6,0.7894736842105263,4750.0
1.0,7,-150,12,44,reputation = 6,0.8,4600.0
0.0,7,0,12,45,reputation = 6,0.7619047619047619,4600.0
,7,250,12,46,reputation = 6,0.7619047619047619,4850.0
,7,250,12,47,reputation = 6,0.7619047619047619,5100.0
1.0,7,-150,12,48,reputation = 6,0.7727272727272727,4950.0
1.0,7,-150,12,49,reputation = 6,0.782608695652174,4800.0
1.0,7,-150,12,50,reputation = 6,0.7916666666666666,4650.0
,7,250,12,51,reputation = 6,0.7916666666666666,4900.0
,7,0,12,52,reputation = 6,0.7916666666666666,4900.0
,7,250,12,53,reputation = 6,0.7916666666666666,5150.0
,7,250,12,54,reputation = 6,0.7916666666666666,5400.0
,7,0,12,55,reputation = 6,0.7916666666666666,5400.0
1.0,7,-150,12,56,reputation = 6,0.8,5250.0
,7,250,12,57,reputation = 6,0.8,5500.0
,7,0,12,58,reputation = 6,0.8,5500.0
1.0,7,-150,12,59,reputation = 6,0.8076923076923077,5350.0
,7,250,12,60,reputation = 6,0.8076923076923077,5600.0
,7,250,12,61,reputation = 6,0.8076923076923077,5850.0
1.0,7,-150,12,62,reputation = 6,0.8148148148148148,5700.0
1.0,7,-150,12,63,reputation = 6,0.8214285714285714,5550.0
,7,0,12,64,reputation = 6,0.8214285714285714,5550.0
1.0,7,-150,12,65,reputation = 6,0.8275862068965517,5400.0
,7,250,12,66,reputation = 6,0.8275862068965517,5650.0
1.0,7,-150,12,67,reputation = 6,0.8333333333333334,5500.0
1.0,7,-150,12,68,reputation = 6,0.8387096774193549,5350.0
1.0,7,-150,12,69,reputation = 6,0.84375,5200.0
,7,250,12,70,reputation = 6,0.84375,5450.0
,7,0,12,71,reputation = 6,0.84375,5450.0
1.0,7,-150,12,72,reputation = 6,0.8484848484848485,5300.0
,7,250,12,73,reputation = 6,0.8484848484848485,5550.0
,7,0,12,74,reputation = 6,0.8484848484848485,5550.0
,7,0,12,75,reputation = 6,0.8484848484848485,5550.0
1.0,7,-150,12,76,reputation = 6,0.8529411764705882,5400.0
1.0,7,-150,12,77,reputation = 6,0.8571428571428571,5250.0
,7,250,12,78,reputation = 6,0.8571428571428571,5500.0
1.0,7,-150,12,79,reputation = 6,0.8611111111111112,5350.0
0.0,7,0,12,80,reputation = 6,0.8378378378378378,5350.0
,7,0,12,81,reputation = 6,0.8378378378378378,5350.0
,7,250,12,82,reputation = 6,0.8378378378378378,5600.0
1.0,7,-150,12,83,reputation = 6,0.8421052631578947,5450.0
,7,250,12,84,reputation = 6,0.8421052631578947,5700.0
,7,0,12,85,reputation = 6,0.8421052631578947,5700.0
1.0,7,-150,12,86,reputation = 6,0.8461538461538461,5550.0
,7,0,12,87,reputation = 6,0.8461538461538461,5550.0
1.0,7,-150,12,88,reputation = 6,0.85,5400.0
,7,250,12,89,reputation = 6,0.85,5650.0
,7,250,12,90,reputation = 6,0.85,5900.0
,7,0,12,91,reputation = 6,0.85,5900.0
,7,250,12,92,reputation = 6,0.85,6150.0
1.0,7,-150,12,93,reputation = 6,0.8536585365853658,6000.0
,7,0,12,94,reputation = 6,0.8536585365853658,6000.0
1.0,7,-150,12,95,reputation = 6,0.8571428571428571,5850.0
1.0,7,-150,12,96,reputation = 6,0.8604651162790697,5700.0
,7,0,12,97,reputation = 6,0.8604651162790697,5700.0
,7,250,12,98,reputation = 6,0.8604651162790697,5950.0
,7,0,12,99,reputation = 6,0.8604651162790697,5950.0
,7,0,12,100,reputation = 6,0.8604651162790697,5950.0
1.0,7,-150,12,101,reputation = 6,0.8636363636363636,5800.0
0.0,7,0,13,1,reputation = 6,0.0,3000.0
,7,0,13,2,reputation = 6,0.0,3000.0
,7,250,13,3,reputation = 6,0.0,3250.0
,7,250,13,4,reputation = 6,0.0,3500.0
,7,250,13,5,reputation = 6,0.0,3750.0
,7,0,13,6,reputation = 6,0.0,3750.0
0.0,7,0,13,7,reputation = 6,0.0,3750.0
,7,250,13,8,reputation = 6,0.0,4000.0
0.0,7,0,13,9,reputation = 6,0.0,4000.0
0.0,7,0,13,10,reputation = 6,0.0,4000.0
0.0,7,0,13,11,reputation = 6,0.0,4000.0
1.0,7,-150,13,12,reputation = 6,0.16666666666666666,3850.0
1.0,7,-150,13,13,reputation = 6,0.2857142857142857,3700.0
