version,reputation,group,player,round,action,avg_action,wealth
random,reputation = 0,091216_1255,11,5,0.8,0.52,680.0
random,reputation = 0,091216_1255,11,6,1.0,0.6,824.0
random,reputation = 0,091216_1255,11,7,1.0,0.6571428571428571,960.0
random,reputation = 0,091216_1255,11,8,0.5,0.6375,1098.0
random,reputation = 0,091216_1255,11,9,1.0,0.6777777777777777,1210.0
random,reputation = 0,091216_1255,11,10,0.2,0.63,1386.0
random,reputation = 0,091216_1255,11,11,0.8,0.6454545454545454,1526.0
random,reputation = 0,091216_1255,11,12,0.0,0.5916666666666667,1706.0
random,reputation = 0,091216_1255,11,13,1.0,0.6230769230769231,1786.0
random,reputation = 0,091216_1255,11,14,0.0,0.5785714285714285,1946.0
random,reputation = 0,091216_1255,11,15,0.75,0.59,2031.0
random,reputation = 0,091216_1255,11,16,0.0,0.553125,2139.0
random,reputation = 0,091216_1255,11,17,0.0,0.5205882352941176,2255.0
random,reputation = 0,091216_1255,11,18,0.1,0.4972222222222222,2353.0
random,reputation = 0,091216_1255,11,19,0.08,0.47526315789473683,2459.3999
random,reputation = 0,091216_1255,11,20,0.0,0.45149999999999996,2559.3999
random,reputation = 0,091216_1255,11,21,1.0,0.4776190476190476,2719.3999
random,reputation = 0,091216_1255,11,22,1.0,0.5013636363636363,2863.3999
random,reputation = 0,091216_1255,11,23,0.6,0.5056521739130434,3030.6001
random,reputation = 0,091216_1255,11,24,0.4,0.50125,3182.6001
random,reputation = 0,091216_1255,12,1,0.8,0.8,92.0
random,reputation = 0,091216_1255,12,2,0.8,0.8,188.0
random,reputation = 0,091216_1255,12,3,0.0,0.5333333333333333,296.0
random,reputation = 0,091216_1255,12,4,0.0,0.4,396.0
random,reputation = 0,091216_1255,12,5,0.8,0.4800000000000001,520.0
random,reputation = 0,091216_1255,12,6,1.0,0.5666666666666668,668.0
random,reputation = 0,091216_1255,12,7,1.0,0.6285714285714287,828.0
random,reputation = 0,091216_1255,12,8,0.0,0.55,1000.0
random,reputation = 0,091216_1255,12,9,0.8,0.5777777777777778,1116.0
random,reputation = 0,091216_1255,12,10,0.8,0.6,1248.0
random,reputation = 0,091216_1255,12,11,0.8,0.6181818181818182,1380.0
random,reputation = 0,091216_1255,12,12,0.0,0.5666666666666667,1536.0
random,reputation = 0,091216_1255,12,13,0.95,0.5961538461538461,1665.0
random,reputation = 0,091216_1255,12,14,1.0,0.625,1805.0
random,reputation = 0,091216_1255,12,15,1.0,0.65,1945.0
random,reputation = 0,091216_1255,12,16,0.0,0.609375,2105.0
random,reputation = 0,091216_1255,12,17,0.95,0.6294117647058823,2238.0
random,reputation = 0,091216_1255,12,18,0.85,0.6416666666666666,2373.0
random,reputation = 0,091216_1255,12,19,0.65,0.6421052631578947,2512.0
random,reputation = 0,091216_1255,12,20,0.0,0.61,2612.0
random,reputation = 0,091216_1255,12,21,0.8,0.6190476190476191,2760.0
random,reputation = 0,091216_1255,12,22,1.0,0.6363636363636364,2904.0
random,reputation = 0,091216_1255,12,23,0.8,0.6434782608695653,3068.0
random,reputation = 0,091216_1255,12,24,0.0,0.6166666666666667,3168.0
random,reputation = 0,091216_1255,13,1,0.5,0.5,138.0
random,reputation = 0,091216_1255,13,2,0.6,0.55,274.0
random,reputation = 0,091216_1255,13,3,0.4,0.5,406.0
random,reputation = 0,091216_1255,13,4,0.4,0.475,538.0
random,reputation = 0,091216_1255,13,5,0.6,0.5,690.0
random,reputation = 0,091216_1255,13,6,0.7,0.5333333333333333,848.0
random,reputation = 0,091216_1255,13,7,0.75,0.5642857142857143,933.0
random,reputation = 0,091216_1255,13,8,0.1,0.50625,1031.0
random,reputation = 0,091216_1255,13,9,0.6,0.5166666666666666,1135.0
random,reputation = 0,091216_1255,13,10,0.4,0.505,1251.0
random,reputation = 0,091216_1255,13,11,0.2,0.4772727272727273,1403.0
random,reputation = 0,091216_1255,13,12,0.0,0.4375,1547.0
random,reputation = 0,091216_1255,13,13,0.6,0.44999999999999996,1715.0
random,reputation = 0,091216_1255,13,14,0.6,0.4607142857142857,1883.0
random,reputation = 0,091216_1255,13,15,0.6,0.4699999999999999,2027.0
random,reputation = 0,091216_1255,13,16,0.1,0.4468749999999999,2125.0
random,reputation = 0,091216_1255,13,17,0.65,0.45882352941176463,2288.0
random,reputation = 0,091216_1255,13,18,0.65,0.4694444444444444,2443.0
random,reputation = 0,091216_1255,13,19,0.65,0.4789473684210526,2582.0
random,reputation = 0,091216_1255,13,20,0.0,0.45499999999999996,2682.0
random,reputation = 0,091216_1255,13,21,0.7,0.4666666666666666,2848.0
random,reputation = 0,091216_1255,13,22,0.7,0.4772727272727272,3014.0
random,reputation = 0,091216_1255,13,23,0.4,0.4739130434782608,3154.0
random,reputation = 0,091216_1255,13,24,0.0,0.4541666666666666,3254.0
random,reputation = 0,091216_1255,14,1,0.6,0.6,128.0
random,reputation = 0,091216_1255,14,2,0.6,0.6,264.0
random,reputation = 0,091216_1255,14,3,0.5,0.5666666666666667,386.0
random,reputation = 0,091216_1255,14,4,0.5,0.55,508.0
random,reputation = 0,091216_1255,14,5,0.7,0.5800000000000001,638.0
random,reputation = 0,091216_1255,14,6,0.6,0.5833333333333334,762.0
random,reputation = 0,091216_1255,14,7,0.45,0.5642857142857144,893.0
random,reputation = 0,091216_1255,14,8,0.45,0.55,1020.0
random,reputation = 0,091216_1255,14,9,0.4,0.5333333333333334,1160.0
random,reputation = 0,091216_1255,14,10,0.55,0.535,1293.0
random,reputation = 0,091216_1255,14,11,0.45,0.5272727272727273,1432.0
random,reputation = 0,091216_1255,14,12,0.45,0.5208333333333334,1523.0
random,reputation = 0,091216_1255,14,13,0.3,0.5038461538461539,1633.0
random,reputation = 0,091216_1255,14,14,0.2,0.4821428571428572,1753.0
random,reputation = 0,091216_1255,14,15,0.2,0.46333333333333343,1869.0
random,reputation = 0,091216_1255,14,16,0.0,0.43437500000000007,1981.0
random,reputation = 0,091216_1255,14,17,0.2,0.4205882352941177,2077.0
random,reputation = 0,091216_1255,14,18,0.0,0.3972222222222223,2185.0
random,reputation = 0,091216_1255,14,19,0.1,0.3815789473684211,2289.3999
random,reputation = 0,091216_1255,14,20,0.0,0.36250000000000004,2389.3999
random,reputation = 0,091216_1255,14,21,0.1,0.35000000000000003,2523.3999
random,reputation = 0,091216_1255,14,22,0.1,0.3386363636363636,2653.3999
random,reputation = 0,091216_1255,14,23,0.1,0.3282608695652174,2751.3999
random,reputation = 0,091216_1255,14,24,0.0,0.3145833333333333,2851.3999
random,reputation = 0,091216_1255,15,1,0.2,0.2,160.0
random,reputation = 0,091216_1255,15,2,0.5,0.35,314.0
random,reputation = 0,091216_1255,15,3,0.5,0.39999999999999997,472.0
random,reputation = 0,091216_1255,15,4,0.7,0.475,630.0
random,reputation = 0,091216_1255,15,5,0.4,0.45999999999999996,754.0
random,reputation = 0,091216_1255,15,6,0.4,0.44999999999999996,886.0
random,reputation = 0,091216_1255,15,7,0.6,0.4714285714285714,1022.0
random,reputation = 0,091216_1255,15,8,0.7,0.5,1164.0
random,reputation = 0,091216_1255,15,9,0.4,0.48888888888888893,1320.0
random,reputation = 0,091216_1255,15,10,0.6,0.5,1472.0
random,reputation = 0,091216_1255,15,11,0.6,0.509090909090909,1624.0
random,reputation = 0,091216_1255,15,12,0.7,0.525,1710.0
random,reputation = 0,091216_1255,15,13,0.2,0.5,1830.0
random,reputation = 0,091216_1255,15,14,0.3,0.4857142857142857,1940.0
random,reputation = 0,091216_1255,15,15,0.25,0.47,2051.0
random,reputation = 0,091216_1255,15,16,0.15,0.45,2148.0
random,reputation = 0,091216_1255,15,17,0.2,0.43529411764705883,2314.3999
random,reputation = 0,091216_1255,15,18,0.3,0.4277777777777778,2478.8
random,reputation = 0,091216_1255,15,19,0.4,0.4263157894736842,2641.2
random,reputation = 0,091216_1255,15,20,0.3,0.42000000000000004,2775.2
random,reputation = 0,091216_1255,15,21,0.5,0.4238095238095238,2929.2
random,reputation = 0,091216_1255,15,22,0.6,0.4318181818181818,3089.2
random,reputation = 0,091216_1255,15,23,0.5,0.43478260869565216,3259.2
random,reputation = 0,091216_1255,15,24,0.5,0.4375,3349.2
random,reputation = 0,091216_1255,16,1,0.0,0.0,160.0
random,reputation = 0,091216_1255,16,2,0.0,0.0,320.0
random,reputation = 0,091216_1255,16,3,0.8,0.26666666666666666,464.0
random,reputation = 0,091216_1255,16,4,0.85,0.4125,607.0
random,reputation = 0,091216_1255,16,5,0.8,0.49000000000000005,755.0
random,reputation = 0,091216_1255,16,6,0.9,0.5583333333333333,917.0
random,reputation = 0,091216_1255,16,7,0.78,0.59,1081.4
random,reputation = 0,091216_1255,16,8,0.9,0.62875,1243.4
random,reputation = 0,091216_1255,16,9,0.85,0.6533333333333333,1366.4
random,reputation = 0,091216_1255,16,10,0.65,0.653,1509.4
random,reputation = 0,091216_1255,16,11,0.95,0.68,1634.4
random,reputation = 0,091216_1255,16,12,0.7,0.6816666666666666,1784.4
random,reputation = 0,091216_1255,16,13,0.95,0.7023076923076922,1889.4
random,reputation = 0,091216_1255,16,14,0.25,0.6699999999999999,2064.3999
random,reputation = 0,091216_1255,16,15,0.3,0.6453333333333333,2238.3999
random,reputation = 0,091216_1255,16,16,1.0,0.6675,2318.3999
random,reputation = 0,091216_1255,16,17,0.5,0.6576470588235294,2460.3999
random,reputation = 0,091216_1255,16,18,0.8,0.6655555555555556,2602.0
random,reputation = 0,091216_1255,16,19,0.75,0.67,2763.0
random,reputation = 0,091216_1255,16,20,0.99,0.686,2862.3999
random,reputation = 0,091216_1255,16,21,1.0,0.700952380952381,3022.3999
random,reputation = 0,091216_1255,16,22,0.8,0.7054545454545456,3186.3999
random,reputation = 0,091216_1255,16,23,0.99,0.7178260869565218,3314.6001
random,reputation = 0,091216_1255,16,24,0.75,0.7191666666666667,3431.6001
random,reputation = 0,091216_1255,17,1,1.0,1.0,80.0
random,reputation = 0,091216_1255,17,2,0.0,0.5,220.0
random,reputation = 0,091216_1255,17,3,0.5,0.5,390.0
random,reputation = 0,091216_1255,17,4,0.65,0.5375,477.0
random,reputation = 0,091216_1255,17,5,0.8,0.5900000000000001,625.0
random,reputation = 0,091216_1255,17,6,1.0,0.6583333333333333,777.0
random,reputation = 0,091216_1255,17,7,1.0,0.7071428571428572,919.4000199999999
random,reputation = 0,091216_1255,17,8,1.0,0.74375,1071.4
random,reputation = 0,091216_1255,17,9,0.75,0.7444444444444445,1218.0
random,reputation = 0,091216_1255,17,10,0.9,0.76,1370.4
random,reputation = 0,091216_1255,17,11,0.9,0.7727272727272727,1531.6
random,reputation = 0,091216_1255,17,12,0.9,0.7833333333333333,1648.8
random,reputation = 0,091216_1255,17,13,0.7,0.7769230769230769,1798.8
random,reputation = 0,091216_1255,17,14,0.9,0.7857142857142857,1952.8
random,reputation = 0,091216_1255,17,15,1.0,0.8,2112.8
random,reputation = 0,091216_1255,17,16,1.0,0.8125,2192.8
random,reputation = 0,091216_1255,17,17,1.0,0.8235294117647058,2296.8
random,reputation = 0,091216_1255,17,18,1.0,0.8333333333333334,2404.8
random,reputation = 0,091216_1255,17,19,0.0,0.7894736842105263,2536.8
random,reputation = 0,091216_1255,17,20,0.0,0.75,2672.8
random,reputation = 0,091216_1255,17,21,1.0,0.7619047619047619,2760.8
random,reputation = 0,091216_1255,17,22,0.9,0.7681818181818181,2850.8
random,reputation = 0,091216_1255,17,23,0.0,0.7347826086956522,2958.8
random,reputation = 0,091216_1255,17,24,0.1,0.7083333333333334,3136.8
random,reputation = 0,091216_1255,18,1,0.5,0.5,90.0
random,reputation = 0,091216_1255,18,2,0.3,0.4,216.0
random,reputation = 0,091216_1255,18,3,1.0,0.6,336.0
random,reputation = 0,091216_1255,18,4,0.1,0.47500000000000003,486.0
random,reputation = 0,091216_1255,18,5,0.6,0.5,622.0
random,reputation = 0,091216_1255,18,6,0.2,0.45,774.7999900000001
random,reputation = 0,091216_1255,18,7,0.26,0.4228571428571429,893.5999800000001
random,reputation = 0,091216_1255,18,8,0.8,0.47,985.5999800000001
random,reputation = 0,091216_1255,18,9,0.77,0.5033333333333333,1130.2
random,reputation = 0,091216_1255,18,10,0.88,0.5409999999999999,1284.6
random,reputation = 0,091216_1255,18,11,0.99,0.5818181818181818,1436.8
random,reputation = 0,091216_1255,18,12,0.44,0.57,1600.0
random,reputation = 0,091216_1255,18,13,0.9,0.5953846153846154,1690.0
random,reputation = 0,091216_1255,18,14,0.9,0.6171428571428572,1784.0
random,reputation = 0,091216_1255,18,15,0.9,0.636,1878.0
random,reputation = 0,091216_1255,18,16,0.9,0.6525000000000001,1960.0
random,reputation = 0,091216_1255,18,17,0.88,0.6658823529411766,2058.3999
random,reputation = 0,091216_1255,18,18,0.88,0.6777777777777779,2164.8
random,reputation = 0,091216_1255,18,19,0.88,0.6884210526315792,2279.2
random,reputation = 0,091216_1255,18,20,0.5,0.6790000000000002,2393.2
random,reputation = 0,091216_1255,18,21,0.1,0.6514285714285716,2571.2
random,reputation = 0,091216_1255,18,22,0.1,0.6263636363636365,2741.2
random,reputation = 0,091216_1255,18,23,0.1,0.6034782608695654,2839.2
random,reputation = 0,091216_1255,18,24,1.0,0.6200000000000001,2927.2
random,reputation = 0,091216_1255,19,1,0.0,0.0,140.0
random,reputation = 0,091216_1255,19,2,0.4,0.2,256.0
random,reputation = 0,091216_1255,19,3,0.5,0.3,426.0
random,reputation = 0,091216_1255,19,4,0.65,0.3875,521.0
random,reputation = 0,091216_1255,19,5,0.3,0.37,647.0
random,reputation = 0,091216_1255,19,6,0.5,0.39166666666666666,771.40002
random,reputation = 0,091216_1255,19,7,0.6,0.42142857142857143,911.4000199999999
random,reputation = 0,091216_1255,19,8,0.75,0.4625,1048.4
random,reputation = 0,091216_1255,19,9,0.6,0.47777777777777775,1168.4
random,reputation = 0,091216_1255,19,10,0.55,0.485,1301.4
random,reputation = 0,091216_1255,19,11,0.6,0.49545454545454537,1425.4
random,reputation = 0,091216_1255,19,12,0.0,0.4541666666666666,1561.4
random,reputation = 0,091216_1255,19,13,0.5,0.4576923076923076,1683.4
random,reputation = 0,091216_1255,19,14,0.5,0.4607142857142857,1853.4
random,reputation = 0,091216_1255,19,15,0.75,0.4799999999999999,1970.4
random,reputation = 0,091216_1255,19,16,0.0,0.44999999999999996,2126.3999
random,reputation = 0,091216_1255,19,17,0.65,0.4617647058823529,2277.3999
random,reputation = 0,091216_1255,19,18,0.8,0.48055555555555557,2433.3999
random,reputation = 0,091216_1255,19,19,1.0,0.5078947368421053,2593.3999
random,reputation = 0,091216_1255,19,20,1.0,0.5325,2673.3999
random,reputation = 0,091216_1255,19,21,0.7,0.5404761904761904,2807.3999
random,reputation = 0,091216_1255,19,22,0.8,0.5522727272727272,2935.3999
random,reputation = 0,091216_1255,19,23,0.4,0.5456521739130435,3027.3999
random,reputation = 0,091216_1255,19,24,0.0,0.5229166666666667,3127.3999
random,reputation = 0,091216_1255,20,1,0.0,0.0,180.0
random,reputation = 0,091216_1255,20,2,0.5,0.25,270.0
random,reputation = 0,091216_1255,20,3,1.0,0.5,390.0
random,reputation = 0,091216_1255,20,4,0.0,0.375,542.0
random,reputation = 0,091216_1255,20,5,0.75,0.45,691.0
random,reputation = 0,091216_1255,20,6,0.25,0.4166666666666667,850.0
random,reputation = 0,091216_1255,20,7,0.9,0.4857142857142857,996.0
random,reputation = 0,091216_1255,20,8,0.6,0.5,1164.0
random,reputation = 0,091216_1255,20,9,0.2,0.4666666666666667,1308.0
random,reputation = 0,091216_1255,20,10,0.3,0.45,1434.0
random,reputation = 0,091216_1255,20,11,0.7,0.4727272727272727,1536.0
random,reputation = 0,091216_1255,20,12,0.55,0.4791666666666667,1625.0
random,reputation = 0,091216_1255,20,13,0.4,0.4730769230769231,1757.0
random,reputation = 0,091216_1255,20,14,1.0,0.5107142857142858,1877.0
random,reputation = 0,091216_1255,20,15,0.4,0.5033333333333334,2029.0
random,reputation = 0,091216_1255,20,16,0.7,0.515625,2115.0
random,reputation = 0,091216_1255,20,17,0.3,0.5029411764705882,2289.0
random,reputation = 0,091216_1255,20,18,0.35,0.49444444444444446,2462.0
random,reputation = 0,091216_1255,20,19,0.4,0.48947368421052634,2554.0
random,reputation = 0,091216_1255,20,20,0.45,0.4875,2645.0
random,reputation = 0,091216_1255,20,21,0.5,0.4880952380952381,2783.0
random,reputation = 0,091216_1255,20,22,0.6,0.49318181818181817,2939.0
random,reputation = 0,091216_1255,20,23,0.65,0.5,3026.0
random,reputation = 0,091216_1255,20,24,0.7,0.5083333333333333,3112.0
random,reputation = avg4,081106_1135,1,1,0.8,0.8,112.0
random,reputation = avg4,081106_1135,1,2,0.8,0.8,232.0
random,reputation = avg4,081106_1135,1,3,0.75,0.7833333333333333,389.0
random,reputation = avg4,081106_1135,1,4,0.9,0.8125,499.0
random,reputation = avg4,081106_1135,1,5,0.8,0.8099999999999999,663.0
random,reputation = avg4,081106_1135,1,6,1.0,0.8416666666666667,823.0
random,reputation = avg4,081106_1135,1,7,1.0,0.8642857142857142,983.0
random,reputation = avg4,081106_1135,1,8,1.0,0.88125,1143.0
random,reputation = avg4,081106_1135,1,9,0.8,0.8722222222222222,1247.0
random,reputation = avg4,081106_1135,1,10,0.1,0.7949999999999999,1369.0
random,reputation = avg4,081106_1135,1,11,0.0,0.7227272727272727,1469.0
random,reputation = avg4,081106_1135,1,12,0.0,0.6625,1577.0
random,reputation = avg4,081106_1135,1,13,0.8,0.6730769230769231,1673.0
random,reputation = avg4,081106_1135,1,14,0.0,0.625,1785.0
random,reputation = avg4,081106_1135,1,15,0.0,0.5833333333333334,1894.6
random,reputation = avg4,081106_1135,1,16,0.0,0.546875,2002.6
random,reputation = avg4,081106_1135,1,17,0.8,0.5617647058823529,2099.3999
random,reputation = avg4,081106_1135,1,18,0.05,0.5333333333333334,2238.3999
random,reputation = avg4,081106_1135,1,19,0.5,0.5315789473684212,2408.3999
random,reputation = avg4,081106_1135,1,20,0.0,0.5050000000000001,2564.3999
random,reputation = avg4,081106_1135,1,21,0.8,0.5190476190476192,2668.3999
random,reputation = avg4,081106_1135,1,22,0.25,0.506818181818182,2791.3999
random,reputation = avg4,081106_1135,1,23,0.35,0.5000000000000001,2904.3999
random,reputation = avg4,081106_1135,1,24,0.05,0.4812500000000001,3003.3999
random,reputation = avg4,081106_1135,2,1,0.35,0.35,157.0
random,reputation = avg4,081106_1135,2,2,0.45,0.4,312.0
random,reputation = avg4,081106_1135,2,3,0.9,0.5666666666666668,454.0
random,reputation = avg4,081106_1135,2,4,0.35,0.5125000000000001,619.0
random,reputation = avg4,081106_1135,2,5,0.5,0.51,781.0
random,reputation = avg4,081106_1135,2,6,0.55,0.5166666666666667,934.0
random,reputation = avg4,081106_1135,2,7,0.7,0.5428571428571429,1076.0
random,reputation = avg4,081106_1135,2,8,0.5,0.5375000000000001,1206.0
random,reputation = avg4,081106_1135,2,9,0.35,0.5166666666666667,1331.0
random,reputation = avg4,081106_1135,2,10,0.1,0.475,1453.0
random,reputation = avg4,081106_1135,2,11,0.0,0.4318181818181818,1561.0
random,reputation = avg4,081106_1135,2,12,0.1,0.4041666666666666,1659.0
random,reputation = avg4,081106_1135,2,13,0.25,0.3923076923076923,1794.0
random,reputation = avg4,081106_1135,2,14,0.15,0.375,1911.0
random,reputation = avg4,081106_1135,2,15,0.1,0.35666666666666663,2033.0
random,reputation = avg4,081106_1135,2,16,0.0,0.334375,2173.0
random,reputation = avg4,081106_1135,2,17,0.0,0.31470588235294117,2345.0
random,reputation = avg4,081106_1135,2,18,0.1,0.30277777777777776,2515.0
random,reputation = avg4,081106_1135,2,19,0.0,0.28684210526315784,2655.0
random,reputation = avg4,081106_1135,2,20,0.05,0.27499999999999997,2794.0
random,reputation = avg4,081106_1135,2,21,0.1,0.2666666666666666,2908.0
random,reputation = avg4,081106_1135,2,22,0.0,0.25454545454545446,3008.0
random,reputation = avg4,081106_1135,2,23,0.0,0.24347826086956517,3108.0
random,reputation = avg4,081106_1135,2,24,0.0,0.23333333333333328,3208.0
random,reputation = avg4,081106_1135,3,1,1.0,1.0,160.0
random,reputation = avg4,081106_1135,3,2,1.0,1.0,320.0
random,reputation = avg4,081106_1135,3,3,1.0,1.0,480.0
random,reputation = avg4,081106_1135,3,4,0.9,0.975,642.0
random,reputation = avg4,081106_1135,3,5,1.0,0.9800000000000001,762.0
random,reputation = avg4,081106_1135,3,6,0.75,0.9416666666666668,903.0
random,reputation = avg4,081106_1135,3,7,1.0,0.9500000000000001,1047.0
random,reputation = avg4,081106_1135,3,8,0.75,0.925,1208.0
random,reputation = avg4,081106_1135,3,9,1.0,0.9333333333333333,1352.0
random,reputation = avg4,081106_1135,3,10,1.0,0.9400000000000001,1503.2
random,reputation = avg4,081106_1135,3,11,0.75,0.9227272727272727,1668.2
random,reputation = avg4,081106_1135,3,12,1.0,0.9291666666666667,1808.2
random,reputation = avg4,081106_1135,3,13,0.5,0.8961538461538462,1938.2
random,reputation = avg4,081106_1135,3,14,0.5,0.8678571428571429,2072.2
random,reputation = avg4,081106_1135,3,15,0.55,0.8466666666666668,2209.2
random,reputation = avg4,081106_1135,3,16,0.65,0.8343750000000001,2317.8
random,reputation = avg4,081106_1135,3,17,0.2,0.7970588235294118,2429.8
random,reputation = avg4,081106_1135,3,18,0.2,0.7638888888888888,2541.8
random,reputation = avg4,081106_1135,3,19,0.2,0.7342105263157894,2653.8
random,reputation = avg4,081106_1135,3,20,0.2,0.7074999999999999,2829.8
random,reputation = avg4,081106_1135,3,21,0.4,0.6928571428571428,2945.8
random,reputation = avg4,081106_1135,3,22,0.2,0.6704545454545454,3073.8
random,reputation = avg4,081106_1135,3,23,0.3,0.6543478260869565,3191.8
random,reputation = avg4,081106_1135,3,24,0.3,0.6395833333333333,3285.8
random,reputation = avg4,081106_1135,4,1,1.0,1.0,160.0
random,reputation = avg4,081106_1135,4,2,1.0,1.0,320.0
random,reputation = avg4,081106_1135,4,3,1.0,1.0,480.0
random,reputation = avg4,081106_1135,4,4,1.0,1.0,632.0
random,reputation = avg4,081106_1135,4,5,1.0,1.0,776.0
random,reputation = avg4,081106_1135,4,6,1.0,1.0,936.0
random,reputation = avg4,081106_1135,4,7,1.0,1.0,1096.0
random,reputation = avg4,081106_1135,4,8,1.0,1.0,1256.0
random,reputation = avg4,081106_1135,4,9,1.0,1.0,1396.0
random,reputation = avg4,081106_1135,4,10,0.8,0.9800000000000001,1532.0
random,reputation = avg4,081106_1135,4,11,0.75,0.9590909090909091,1633.0
random,reputation = avg4,081106_1135,4,12,0.8,0.9458333333333334,1717.0
random,reputation = avg4,081106_1135,4,13,0.5,0.9115384615384616,1871.0
random,reputation = avg4,081106_1135,4,14,0.3,0.867857142857143,2032.2
random,reputation = avg4,081106_1135,4,15,0.0,0.8100000000000002,2202.6001
random,reputation = avg4,081106_1135,4,16,0.0,0.7593750000000001,2302.6001
random,reputation = avg4,081106_1135,4,17,0.2,0.7264705882352942,2414.6001
random,reputation = avg4,081106_1135,4,18,0.2,0.6972222222222223,2526.6001
random,reputation = avg4,081106_1135,4,19,0.2,0.6710526315789473,2638.6001
random,reputation = avg4,081106_1135,4,20,1.0,0.6875,2734.6001
random,reputation = avg4,081106_1135,4,21,0.3,0.6690476190476191,2860.6001
random,reputation = avg4,081106_1135,4,22,0.4,0.6568181818181819,2968.6001
random,reputation = avg4,081106_1135,4,23,0.3,0.641304347826087,3086.6001
random,reputation = avg4,081106_1135,4,24,0.0,0.6145833333333334,3210.6001
random,reputation = avg4,081106_1135,5,1,0.3,0.3,114.0
random,reputation = avg4,081106_1135,5,2,0.28,0.29000000000000004,245.2
random,reputation = avg4,081106_1135,5,3,0.35,0.31,378.20001
random,reputation = avg4,081106_1135,5,4,0.45,0.34500000000000003,513.2000099999999
random,reputation = avg4,081106_1135,5,5,0.45,0.366,668.2000099999999
random,reputation = avg4,081106_1135,5,6,0.5,0.38833333333333336,830.2000099999999
random,reputation = avg4,081106_1135,5,7,0.75,0.44,987.2000099999999
random,reputation = avg4,081106_1135,5,8,0.9,0.4975,1109.2
random,reputation = avg4,081106_1135,5,9,0.4,0.48666666666666664,1229.2
random,reputation = avg4,081106_1135,5,10,0.3,0.46799999999999997,1331.2
random,reputation = avg4,081106_1135,5,11,0.1,0.4345454545454545,1429.2
random,reputation = avg4,081106_1135,5,12,0.0,0.39833333333333326,1537.2
random,reputation = avg4,081106_1135,5,13,0.4,0.3984615384615384,1669.2
random,reputation = avg4,081106_1135,5,14,0.45,0.40214285714285714,1824.2
random,reputation = avg4,081106_1135,5,15,0.6,0.4153333333333333,1984.2
random,reputation = avg4,081106_1135,5,16,0.8,0.43937499999999996,2124.2
random,reputation = avg4,081106_1135,5,17,0.3,0.43117647058823527,2242.2
random,reputation = avg4,081106_1135,5,18,0.4,0.4294444444444444,2346.2
random,reputation = avg4,081106_1135,5,19,0.45,0.43052631578947365,2461.2
random,reputation = avg4,081106_1135,5,20,0.3,0.42400000000000004,2599.2
random,reputation = avg4,081106_1135,5,21,0.35,0.4204761904761905,2720.2
random,reputation = avg4,081106_1135,5,22,0.4,0.41954545454545455,2840.2
random,reputation = avg4,081106_1135,5,23,0.35,0.4165217391304348,2969.2
random,reputation = avg4,081106_1135,5,24,0.4,0.41583333333333333,3097.2
random,reputation = avg4,081106_1135,6,1,0.25,0.25,119.0
random,reputation = avg4,081106_1135,6,2,0.46,0.355,232.2
random,reputation = avg4,081106_1135,6,3,0.5,0.4033333333333333,350.20001
random,reputation = avg4,081106_1135,6,4,0.55,0.44,475.20000999999996
random,reputation = avg4,081106_1135,6,5,0.5,0.45199999999999996,589.2000099999999
random,reputation = avg4,081106_1135,6,6,0.25,0.4183333333333333,708.2000099999999
random,reputation = avg4,081106_1135,6,7,0.3,0.40142857142857136,818.2000099999999
random,reputation = avg4,081106_1135,6,8,0.2,0.37625,930.2000099999999
random,reputation = avg4,081106_1135,6,9,0.8,0.4233333333333333,1094.2
random,reputation = avg4,081106_1135,6,10,0.75,0.45599999999999996,1239.2
random,reputation = avg4,081106_1135,6,11,1.0,0.5054545454545454,1359.2
random,reputation = avg4,081106_1135,6,12,0.35,0.49249999999999994,1520.2
random,reputation = avg4,081106_1135,6,13,0.5,0.493076923076923,1650.2
random,reputation = avg4,081106_1135,6,14,0.55,0.49714285714285705,1779.2
random,reputation = avg4,081106_1135,6,15,0.6,0.5039999999999999,1911.2
random,reputation = avg4,081106_1135,6,16,0.27,0.4893749999999999,2057.8
random,reputation = avg4,081106_1135,6,17,0.3,0.478235294117647,2175.8
random,reputation = avg4,081106_1135,6,18,0.15,0.45999999999999996,2304.8
random,reputation = avg4,081106_1135,6,19,0.3,0.4515789473684211,2434.8
random,reputation = avg4,081106_1135,6,20,0.55,0.4565,2547.8
random,reputation = avg4,081106_1135,6,21,0.4,0.4538095238095239,2695.8
random,reputation = avg4,081106_1135,6,22,0.55,0.45818181818181825,2844.8
random,reputation = avg4,081106_1135,6,23,0.6,0.46434782608695657,2996.8
random,reputation = avg4,081106_1135,6,24,0.3,0.4575000000000001,3090.8
random,reputation = avg4,081106_1135,7,1,0.1,0.1,178.0
random,reputation = avg4,081106_1135,7,2,0.1,0.1,352.0
random,reputation = avg4,081106_1135,7,3,0.3,0.16666666666666666,486.0
random,reputation = avg4,081106_1135,7,4,0.05,0.1375,621.0
random,reputation = avg4,081106_1135,7,5,0.25,0.16,740.0
random,reputation = avg4,081106_1135,7,6,0.05,0.1416666666666667,847.0
random,reputation = avg4,081106_1135,7,7,0.05,0.1285714285714286,986.0
random,reputation = avg4,081106_1135,7,8,0.13,0.12875000000000003,1107.4
random,reputation = avg4,081106_1135,7,9,0.75,0.1977777777777778,1272.4
random,reputation = avg4,081106_1135,7,10,0.65,0.24300000000000002,1423.4
