reputation,group,player,round,action,payoff,avg_action,wealth
reputation = 100%,1,4,16,1.0,0,0.6923076923076923,630
reputation = 100%,1,4,17,1.0,50,0.7142857142857143,680
reputation = 100%,1,4,18,0.0,35,0.6666666666666666,715
reputation = 100%,1,4,19,0.0,70,0.625,785
reputation = 100%,1,4,20,0.0,35,0.5882352941176471,820
reputation = 100%,1,4,21,0.0,35,0.5555555555555556,855
reputation = 100%,1,4,22,0.0,70,0.5263157894736842,925
reputation = 100%,1,4,23,0.0,35,0.5,960
reputation = 100%,1,4,24,,35,0.5,995
reputation = 100%,1,4,25,1.0,0,0.5238095238095238,995
reputation = 100%,1,4,26,,35,0.5238095238095238,1030
reputation = 100%,1,4,27,0.0,35,0.5,1065
reputation = 100%,1,4,28,0.0,70,0.4782608695652174,1135
reputation = 100%,1,4,29,,35,0.4782608695652174,1170
reputation = 100%,1,4,30,0.0,35,0.4583333333333333,1205
reputation = 100%,1,5,1,1.0,50,1.0,50
reputation = 100%,1,5,2,1.0,50,1.0,100
reputation = 100%,1,5,3,0.0,70,0.6666666666666666,170
reputation = 100%,1,5,4,,35,0.6666666666666666,205
reputation = 100%,1,5,5,1.0,50,0.75,255
reputation = 100%,1,5,6,0.0,70,0.6,325
reputation = 100%,1,5,7,1.0,0,0.6666666666666666,325
reputation = 100%,1,5,8,,35,0.6666666666666666,360
reputation = 100%,1,5,9,0.0,35,0.5714285714285714,395
reputation = 100%,1,5,10,0.0,35,0.5,430
reputation = 100%,1,5,11,1.0,50,0.5555555555555556,480
reputation = 100%,1,5,12,,35,0.5555555555555556,515
reputation = 100%,1,5,13,,35,0.5555555555555556,550
reputation = 100%,1,5,14,1.0,50,0.6,600
reputation = 100%,1,5,15,1.0,50,0.6363636363636364,650
reputation = 100%,1,5,16,1.0,50,0.6666666666666666,700
reputation = 100%,1,5,17,1.0,50,0.6923076923076923,750
reputation = 100%,1,5,18,1.0,50,0.7142857142857143,800
reputation = 100%,1,5,19,1.0,50,0.7333333333333333,850
reputation = 100%,1,5,20,0.0,35,0.6875,885
reputation = 100%,1,5,21,1.0,50,0.7058823529411765,935
reputation = 100%,1,5,22,,35,0.7058823529411765,970
reputation = 100%,1,5,23,1.0,50,0.7222222222222222,1020
reputation = 100%,1,5,24,1.0,50,0.7368421052631579,1070
reputation = 100%,1,5,25,0.0,35,0.7,1105
reputation = 100%,1,5,26,1.0,50,0.7142857142857143,1155
reputation = 100%,1,5,27,0.0,35,0.6818181818181818,1190
reputation = 100%,1,5,28,0.0,70,0.6521739130434783,1260
reputation = 100%,1,5,29,,35,0.6521739130434783,1295
reputation = 100%,1,5,30,,35,0.6521739130434783,1330
reputation = 100%,1,6,1,,35,,35
reputation = 100%,1,6,2,1.0,50,1.0,85
reputation = 100%,1,6,3,,35,1.0,120
reputation = 100%,1,6,4,1.0,50,1.0,170
reputation = 100%,1,6,5,1.0,50,1.0,220
reputation = 100%,1,6,6,0.0,35,0.75,255
reputation = 100%,1,6,7,0.0,35,0.6,290
reputation = 100%,1,6,8,0.0,70,0.5,360
reputation = 100%,1,6,9,1.0,0,0.5714285714285714,360
reputation = 100%,1,6,10,,35,0.5714285714285714,395
reputation = 100%,1,6,11,1.0,50,0.625,445
reputation = 100%,1,6,12,1.0,50,0.6666666666666666,495
reputation = 100%,1,6,13,1.0,50,0.7,545
reputation = 100%,1,6,14,1.0,50,0.7272727272727273,595
reputation = 100%,1,6,15,,35,0.7272727272727273,630
reputation = 100%,1,6,16,1.0,50,0.75,680
reputation = 100%,1,6,17,,35,0.75,715
reputation = 100%,1,6,18,1.0,50,0.7692307692307693,765
reputation = 100%,1,6,19,1.0,50,0.7857142857142857,815
reputation = 100%,1,6,20,1.0,50,0.8,865
reputation = 100%,1,6,21,1.0,50,0.8125,915
reputation = 100%,1,6,22,0.0,70,0.7647058823529411,985
reputation = 100%,1,6,23,1.0,50,0.7777777777777778,1035
reputation = 100%,1,6,24,1.0,0,0.7894736842105263,1035
reputation = 100%,1,6,25,1.0,50,0.8,1085
reputation = 100%,1,6,26,0.0,70,0.7619047619047619,1155
reputation = 100%,1,6,27,,35,0.7619047619047619,1190
reputation = 100%,1,6,28,1.0,50,0.7727272727272727,1240
reputation = 100%,1,6,29,0.0,35,0.7391304347826086,1275
reputation = 100%,1,6,30,,35,0.7391304347826086,1310
reputation = 100%,1,7,1,0.0,35,0.0,35
reputation = 100%,1,7,2,1.0,0,0.5,35
reputation = 100%,1,7,3,0.0,70,0.3333333333333333,105
reputation = 100%,1,7,4,1.0,50,0.5,155
reputation = 100%,1,7,5,1.0,50,0.6,205
reputation = 100%,1,7,6,1.0,0,0.6666666666666666,205
reputation = 100%,1,7,7,0.0,35,0.5714285714285714,240
reputation = 100%,1,7,8,1.0,50,0.625,290
reputation = 100%,1,7,9,0.0,35,0.5555555555555556,325
reputation = 100%,1,7,10,1.0,50,0.6,375
reputation = 100%,1,7,11,1.0,50,0.6363636363636364,425
reputation = 100%,1,7,12,1.0,50,0.6666666666666666,475
reputation = 100%,1,7,13,1.0,50,0.6923076923076923,525
reputation = 100%,1,7,14,1.0,50,0.7142857142857143,575
reputation = 100%,1,7,15,0.0,70,0.6666666666666666,645
reputation = 100%,1,7,16,1.0,50,0.6875,695
reputation = 100%,1,7,17,,35,0.6875,730
reputation = 100%,1,7,18,1.0,50,0.7058823529411765,780
reputation = 100%,1,7,19,1.0,50,0.7222222222222222,830
reputation = 100%,1,7,20,0.0,35,0.6842105263157895,865
reputation = 100%,1,7,21,1.0,0,0.7,865
reputation = 100%,1,7,22,0.0,35,0.6666666666666666,900
reputation = 100%,1,7,23,1.0,0,0.6818181818181818,900
reputation = 100%,1,7,24,1.0,50,0.6956521739130435,950
reputation = 100%,1,7,25,0.0,35,0.6666666666666666,985
reputation = 100%,1,7,26,,35,0.6666666666666666,1020
reputation = 100%,1,7,27,,35,0.6666666666666666,1055
reputation = 100%,1,7,28,,35,0.6666666666666666,1090
reputation = 100%,1,7,29,0.0,35,0.64,1125
reputation = 100%,1,7,30,,35,0.64,1160
reputation = 100%,1,8,1,1.0,50,1.0,50
reputation = 100%,1,8,2,0.0,70,0.5,120
reputation = 100%,1,8,3,,35,0.5,155
reputation = 100%,1,8,4,1.0,50,0.6666666666666666,205
reputation = 100%,1,8,5,,35,0.6666666666666666,240
reputation = 100%,1,8,6,1.0,50,0.75,290
reputation = 100%,1,8,7,1.0,50,0.8,340
reputation = 100%,1,8,8,1.0,0,0.8333333333333334,340
reputation = 100%,1,8,9,1.0,50,0.8571428571428571,390
reputation = 100%,1,8,10,1.0,50,0.875,440
reputation = 100%,1,8,11,1.0,50,0.8888888888888888,490
reputation = 100%,1,8,12,1.0,50,0.9,540
reputation = 100%,1,8,13,1.0,50,0.9090909090909091,590
reputation = 100%,1,8,14,1.0,0,0.9166666666666666,590
reputation = 100%,1,8,15,1.0,50,0.9230769230769231,640
reputation = 100%,1,8,16,1.0,50,0.9285714285714286,690
reputation = 100%,1,8,17,0.0,35,0.8666666666666667,725
reputation = 100%,1,8,18,0.0,35,0.8125,760
reputation = 100%,1,8,19,,35,0.8125,795
reputation = 100%,1,8,20,0.0,35,0.7647058823529411,830
reputation = 100%,1,8,21,1.0,50,0.7777777777777778,880
reputation = 100%,1,8,22,1.0,0,0.7894736842105263,880
reputation = 100%,1,8,23,1.0,50,0.8,930
reputation = 100%,1,8,24,1.0,50,0.8095238095238095,980
reputation = 100%,1,8,25,0.0,35,0.7727272727272727,1015
reputation = 100%,1,8,26,1.0,50,0.782608695652174,1065
reputation = 100%,1,8,27,1.0,50,0.7916666666666666,1115
reputation = 100%,1,8,28,,35,0.7916666666666666,1150
reputation = 100%,1,8,29,0.0,35,0.76,1185
reputation = 100%,1,8,30,,35,0.76,1220
reputation = 100%,1,9,1,1.0,50,1.0,50
reputation = 100%,1,9,2,1.0,50,1.0,100
reputation = 100%,1,9,3,1.0,50,1.0,150
reputation = 100%,1,9,4,1.0,50,1.0,200
reputation = 100%,1,9,5,0.0,35,0.8,235
reputation = 100%,1,9,6,1.0,50,0.8333333333333334,285
reputation = 100%,1,9,7,1.0,50,0.8571428571428571,335
reputation = 100%,1,9,8,1.0,50,0.875,385
reputation = 100%,1,9,9,1.0,50,0.8888888888888888,435
reputation = 100%,1,9,10,0.0,35,0.8,470
reputation = 100%,1,9,11,1.0,50,0.8181818181818182,520
reputation = 100%,1,9,12,1.0,50,0.8333333333333334,570
reputation = 100%,1,9,13,1.0,50,0.8461538461538461,620
reputation = 100%,1,9,14,1.0,50,0.8571428571428571,670
reputation = 100%,1,9,15,1.0,50,0.8666666666666667,720
reputation = 100%,1,9,16,1.0,50,0.875,770
reputation = 100%,1,9,17,1.0,50,0.8823529411764706,820
reputation = 100%,1,9,18,1.0,50,0.8888888888888888,870
reputation = 100%,1,9,19,1.0,50,0.8947368421052632,920
reputation = 100%,1,9,20,1.0,50,0.9,970
reputation = 100%,1,9,21,0.0,35,0.8571428571428571,1005
reputation = 100%,1,9,22,1.0,50,0.8636363636363636,1055
reputation = 100%,1,9,23,1.0,50,0.8695652173913043,1105
reputation = 100%,1,9,24,1.0,50,0.875,1155
reputation = 100%,1,9,25,1.0,50,0.88,1205
reputation = 100%,1,9,26,0.0,35,0.8461538461538461,1240
reputation = 100%,1,9,27,0.0,35,0.8148148148148148,1275
reputation = 100%,1,9,28,0.0,70,0.7857142857142857,1345
reputation = 100%,1,9,29,,35,0.7857142857142857,1380
reputation = 100%,1,9,30,0.0,35,0.7586206896551724,1415
reputation = 100%,1,10,1,,35,,35
reputation = 100%,1,10,2,1.0,50,1.0,85
reputation = 100%,1,10,3,1.0,0,1.0,85
reputation = 100%,1,10,4,1.0,50,1.0,135
reputation = 100%,1,10,5,0.0,35,0.75,170
reputation = 100%,1,10,6,0.0,70,0.6,240
reputation = 100%,1,10,7,0.0,70,0.5,310
reputation = 100%,1,10,8,,35,0.5,345
reputation = 100%,1,10,9,1.0,50,0.5714285714285714,395
reputation = 100%,1,10,10,0.0,35,0.5,430
reputation = 100%,1,10,11,1.0,50,0.5555555555555556,480
reputation = 100%,1,10,12,1.0,50,0.6,530
reputation = 100%,1,10,13,1.0,50,0.6363636363636364,580
reputation = 100%,1,10,14,1.0,50,0.6666666666666666,630
reputation = 100%,1,10,15,1.0,0,0.6923076923076923,630
reputation = 100%,1,10,16,1.0,50,0.7142857142857143,680
reputation = 100%,1,10,17,1.0,50,0.7333333333333333,730
reputation = 100%,1,10,18,,35,0.7333333333333333,765
reputation = 100%,1,10,19,1.0,50,0.75,815
reputation = 100%,1,10,20,1.0,50,0.7647058823529411,865
reputation = 100%,1,10,21,1.0,50,0.7777777777777778,915
reputation = 100%,1,10,22,1.0,50,0.7894736842105263,965
reputation = 100%,1,10,23,1.0,50,0.8,1015
reputation = 100%,1,10,24,1.0,50,0.8095238095238095,1065
reputation = 100%,1,10,25,,35,0.8095238095238095,1100
reputation = 100%,1,10,26,1.0,50,0.8181818181818182,1150
reputation = 100%,1,10,27,1.0,50,0.8260869565217391,1200
reputation = 100%,1,10,28,1.0,0,0.8333333333333334,1200
reputation = 100%,1,10,29,,35,0.8333333333333334,1235
reputation = 100%,1,10,30,0.0,35,0.8,1270
reputation = 100%,1,11,1,1.0,0,1.0,0
reputation = 100%,1,11,2,1.0,50,1.0,50
reputation = 100%,1,11,3,1.0,0,1.0,50
reputation = 100%,1,11,4,0.0,35,0.75,85
reputation = 100%,1,11,5,1.0,0,0.8,85
reputation = 100%,1,11,6,0.0,70,0.6666666666666666,155
reputation = 100%,1,11,7,,35,0.6666666666666666,190
reputation = 100%,1,11,8,0.0,35,0.5714285714285714,225
reputation = 100%,1,11,9,1.0,50,0.625,275
reputation = 100%,1,11,10,1.0,50,0.6666666666666666,325
reputation = 100%,1,11,11,1.0,50,0.7,375
reputation = 100%,1,11,12,1.0,50,0.7272727272727273,425
reputation = 100%,1,11,13,1.0,50,0.75,475
reputation = 100%,1,11,14,1.0,50,0.7692307692307693,525
reputation = 100%,1,11,15,0.0,35,0.7142857142857143,560
reputation = 100%,1,11,16,1.0,50,0.7333333333333333,610
reputation = 100%,1,11,17,1.0,50,0.75,660
reputation = 100%,1,11,18,1.0,50,0.7647058823529411,710
reputation = 100%,1,11,19,1.0,50,0.7777777777777778,760
reputation = 100%,1,11,20,0.0,70,0.7368421052631579,830
reputation = 100%,1,11,21,1.0,50,0.75,880
reputation = 100%,1,11,22,,35,0.75,915
reputation = 100%,1,11,23,,35,0.75,950
reputation = 100%,1,11,24,1.0,50,0.7619047619047619,1000
reputation = 100%,1,11,25,,35,0.7619047619047619,1035
reputation = 100%,1,11,26,1.0,0,0.7727272727272727,1035
reputation = 100%,1,11,27,1.0,50,0.782608695652174,1085
reputation = 100%,1,11,28,0.0,35,0.75,1120
reputation = 100%,1,11,29,,35,0.75,1155
reputation = 100%,1,11,30,0.0,35,0.72,1190
reputation = 100%,1,12,1,0.0,35,0.0,35
reputation = 100%,1,12,2,1.0,50,0.5,85
reputation = 100%,1,12,3,0.0,35,0.3333333333333333,120
reputation = 100%,1,12,4,0.0,35,0.25,155
reputation = 100%,1,12,5,0.0,70,0.2,225
reputation = 100%,1,12,6,1.0,50,0.3333333333333333,275
reputation = 100%,1,12,7,,35,0.3333333333333333,310
reputation = 100%,1,12,8,1.0,50,0.42857142857142855,360
reputation = 100%,1,12,9,,35,0.42857142857142855,395
reputation = 100%,1,12,10,,35,0.42857142857142855,430
reputation = 100%,1,12,11,1.0,50,0.5,480
reputation = 100%,1,12,12,1.0,50,0.5555555555555556,530
reputation = 100%,1,12,13,0.0,35,0.5,565
reputation = 100%,1,12,14,0.0,70,0.45454545454545453,635
reputation = 100%,1,12,15,0.0,35,0.4166666666666667,670
reputation = 100%,1,12,16,1.0,50,0.46153846153846156,720
reputation = 100%,1,12,17,0.0,35,0.42857142857142855,755
reputation = 100%,1,12,18,1.0,50,0.4666666666666667,805
reputation = 100%,1,12,19,0.0,35,0.4375,840
reputation = 100%,1,12,20,,35,0.4375,875
reputation = 100%,1,12,21,,35,0.4375,910
reputation = 100%,1,12,22,0.0,35,0.4117647058823529,945
reputation = 100%,1,12,23,1.0,50,0.4444444444444444,995
reputation = 100%,1,12,24,1.0,50,0.47368421052631576,1045
reputation = 100%,1,12,25,1.0,50,0.5,1095
reputation = 100%,1,12,26,0.0,35,0.47619047619047616,1130
reputation = 100%,1,12,27,0.0,35,0.45454545454545453,1165
reputation = 100%,1,12,28,1.0,50,0.4782608695652174,1215
reputation = 100%,1,12,29,0.0,35,0.4583333333333333,1250
reputation = 100%,1,12,30,1.0,0,0.48,1250
reputation = 100%,1,13,1,1.0,50,1.0,50
reputation = 100%,1,13,2,,35,1.0,85
reputation = 100%,1,13,3,1.0,0,1.0,85
reputation = 100%,1,13,4,1.0,50,1.0,135
reputation = 100%,1,13,5,,35,1.0,170
reputation = 100%,1,13,6,1.0,50,1.0,220
reputation = 100%,1,13,7,1.0,50,1.0,270
reputation = 100%,1,13,8,1.0,50,1.0,320
reputation = 100%,1,13,9,,35,1.0,355
reputation = 100%,1,13,10,1.0,50,1.0,405
reputation = 100%,1,13,11,0.0,35,0.875,440
reputation = 100%,1,13,12,1.0,50,0.8888888888888888,490
reputation = 100%,1,13,13,1.0,50,0.9,540
reputation = 100%,1,13,14,0.0,70,0.8181818181818182,610
reputation = 100%,1,13,15,1.0,50,0.8333333333333334,660
reputation = 100%,1,13,16,1.0,50,0.8461538461538461,710
reputation = 100%,1,13,17,0.0,35,0.7857142857142857,745
reputation = 100%,1,13,18,1.0,50,0.8,795
reputation = 100%,1,13,19,1.0,50,0.8125,845
reputation = 100%,1,13,20,1.0,35,0.8235294117647058,880
reputation = 100%,1,13,21,1.0,50,0.8333333333333334,930
reputation = 100%,1,13,22,1.0,50,0.8421052631578947,980
reputation = 100%,1,13,23,1.0,50,0.85,1030
reputation = 100%,1,13,24,0.0,70,0.8095238095238095,1100
reputation = 100%,1,13,25,,35,0.8095238095238095,1135
reputation = 100%,1,13,26,1.0,50,0.8181818181818182,1185
reputation = 100%,1,13,27,,35,0.8181818181818182,1220
reputation = 100%,1,13,28,1.0,0,0.8260869565217391,1220
reputation = 100%,1,13,29,0.0,35,0.7916666666666666,1255
reputation = 100%,1,13,30,,35,0.7916666666666666,1290
reputation = 100%,1,14,1,1.0,0,1.0,0
reputation = 100%,1,14,2,0.0,70,0.5,70
reputation = 100%,1,14,3,0.0,35,0.3333333333333333,105
reputation = 100%,1,14,4,1.0,50,0.5,155
reputation = 100%,1,14,5,,35,0.5,190
reputation = 100%,1,14,6,1.0,0,0.6,190
reputation = 100%,1,14,7,0.0,70,0.5,260
reputation = 100%,1,14,8,0.0,35,0.42857142857142855,295
reputation = 100%,1,14,9,,35,0.42857142857142855,330
reputation = 100%,1,14,10,,35,0.42857142857142855,365
reputation = 100%,1,14,11,1.0,50,0.5,415
reputation = 100%,1,14,12,1.0,50,0.5555555555555556,465
reputation = 100%,1,14,13,1.0,50,0.6,515
reputation = 100%,1,14,14,1.0,50,0.6363636363636364,565
reputation = 100%,1,14,15,0.0,35,0.5833333333333334,600
reputation = 100%,1,14,16,1.0,50,0.6153846153846154,650
reputation = 100%,1,14,17,1.0,50,0.6428571428571429,700
reputation = 100%,1,14,18,,35,0.6428571428571429,735
reputation = 100%,1,14,19,1.0,50,0.6666666666666666,785
reputation = 100%,1,14,20,1.0,50,0.6875,835
reputation = 100%,1,14,21,0.0,70,0.6470588235294118,905
reputation = 100%,1,14,22,1.0,50,0.6666666666666666,955
reputation = 100%,1,14,23,0.0,70,0.631578947368421,1025
reputation = 100%,1,14,24,1.0,0,0.65,1025
reputation = 100%,1,14,25,1.0,0,0.6666666666666666,1025
reputation = 100%,1,14,26,1.0,50,0.6818181818181818,1075
reputation = 100%,1,14,27,1.0,50,0.6956521739130435,1125
reputation = 100%,1,14,28,1.0,0,0.7083333333333334,1125
reputation = 100%,1,14,29,0.0,35,0.68,1160
reputation = 100%,1,14,30,0.0,70,0.6538461538461539,1230
reputation = 100%,1,15,1,1.0,50,1.0,50
reputation = 100%,1,15,2,1.0,50,1.0,100
reputation = 100%,1,15,3,1.0,50,1.0,150
reputation = 100%,1,15,4,1.0,50,1.0,200
reputation = 100%,1,15,5,1.0,50,1.0,250
reputation = 100%,1,15,6,1.0,0,1.0,250
reputation = 100%,1,15,7,1.0,50,1.0,300
reputation = 100%,1,15,8,1.0,50,1.0,350
reputation = 100%,1,15,9,0.0,70,0.8888888888888888,420
reputation = 100%,1,15,10,,35,0.8888888888888888,455
reputation = 100%,1,15,11,1.0,50,0.9,505
reputation = 100%,1,15,12,1.0,50,0.9090909090909091,555
reputation = 100%,1,15,13,,35,0.9090909090909091,590
reputation = 100%,1,15,14,1.0,50,0.9166666666666666,640
reputation = 100%,1,15,15,1.0,0,0.9230769230769231,640
reputation = 100%,1,15,16,1.0,50,0.9285714285714286,690
reputation = 100%,1,15,17,1.0,50,0.9333333333333333,740
reputation = 100%,1,15,18,1.0,50,0.9375,790
reputation = 100%,1,15,19,1.0,50,0.9411764705882353,840
reputation = 100%,1,15,20,,35,0.9411764705882353,875
reputation = 100%,1,15,21,,35,0.9411764705882353,910
reputation = 100%,1,15,22,1.0,0,0.9444444444444444,910
reputation = 100%,1,15,23,1.0,50,0.9473684210526315,960
reputation = 100%,1,15,24,1.0,50,0.95,1010
reputation = 100%,1,15,25,0.0,35,0.9047619047619048,1045
reputation = 100%,1,15,26,1.0,50,0.9090909090909091,1095
reputation = 100%,1,15,27,1.0,50,0.9130434782608695,1145
reputation = 100%,1,15,28,1.0,50,0.9166666666666666,1195
reputation = 100%,1,15,29,0.0,35,0.88,1230
reputation = 100%,1,15,30,,35,0.88,1265
reputation = 100%,1,16,1,1.0,50,1.0,50
reputation = 100%,1,16,2,1.0,50,1.0,100
reputation = 100%,1,16,3,1.0,50,1.0,150
reputation = 100%,1,16,4,1.0,50,1.0,200
reputation = 100%,1,16,5,1.0,50,1.0,250
reputation = 100%,1,16,6,1.0,50,1.0,300
reputation = 100%,1,16,7,1.0,0,1.0,300
reputation = 100%,1,16,8,0.0,35,0.875,335
reputation = 100%,1,16,9,,35,0.875,370
reputation = 100%,1,16,10,1.0,50,0.8888888888888888,420
reputation = 100%,1,16,11,1.0,50,0.9,470
reputation = 100%,1,16,12,1.0,50,0.9090909090909091,520
reputation = 100%,1,16,13,1.0,50,0.9166666666666666,570
reputation = 100%,1,16,14,1.0,0,0.9230769230769231,570
reputation = 100%,1,16,15,1.0,50,0.9285714285714286,620
reputation = 100%,1,16,16,0.0,70,0.8666666666666667,690
reputation = 100%,1,16,17,0.0,35,0.8125,725
reputation = 100%,1,16,18,1.0,50,0.8235294117647058,775
reputation = 100%,1,16,19,1.0,50,0.8333333333333334,825
reputation = 100%,1,16,20,,35,0.8333333333333334,860
reputation = 100%,1,16,21,1.0,50,0.8421052631578947,910
reputation = 100%,1,16,22,1.0,50,0.85,960
reputation = 100%,1,16,23,0.0,35,0.8095238095238095,995
reputation = 100%,1,16,24,1.0,50,0.8181818181818182,1045
reputation = 100%,1,16,25,1.0,50,0.8260869565217391,1095
reputation = 100%,1,16,26,1.0,50,0.8333333333333334,1145
reputation = 100%,1,16,27,,35,0.8333333333333334,1180
reputation = 100%,1,16,28,0.0,35,0.8,1215
reputation = 100%,1,16,29,1.0,0,0.8076923076923077,1215
reputation = 100%,1,16,30,,35,0.8076923076923077,1250
reputation = 100%,2,1,1,1.0,50,1.0,50
reputation = 100%,2,1,2,1.0,50,1.0,100
reputation = 100%,2,1,3,1.0,50,1.0,150
reputation = 100%,2,1,4,1.0,0,1.0,150
reputation = 100%,2,1,5,1.0,50,1.0,200
reputation = 100%,2,1,6,0.0,35,0.8333333333333334,235
reputation = 100%,2,1,7,1.0,50,0.8571428571428571,285
reputation = 100%,2,1,8,1.0,50,0.875,335
reputation = 100%,2,1,9,1.0,50,0.8888888888888888,385
reputation = 100%,2,1,10,0.0,35,0.8,420
reputation = 100%,2,1,11,,35,0.8,455
reputation = 100%,2,1,12,1.0,50,0.8181818181818182,505
reputation = 100%,2,1,13,1.0,50,0.8333333333333334,555
reputation = 100%,2,1,14,1.0,50,0.8461538461538461,605
reputation = 100%,2,1,15,1.0,50,0.8571428571428571,655
reputation = 100%,2,1,16,0.0,35,0.8,690
reputation = 100%,2,1,17,,35,0.8,725
reputation = 100%,2,1,18,1.0,50,0.8125,775
reputation = 100%,2,1,19,0.0,70,0.7647058823529411,845
reputation = 100%,2,1,20,0.0,35,0.7222222222222222,880
reputation = 100%,2,1,21,,35,0.7222222222222222,915
reputation = 100%,2,1,22,1.0,50,0.7368421052631579,965
reputation = 100%,2,1,23,,35,0.7368421052631579,1000
reputation = 100%,2,1,24,1.0,50,0.75,1050
reputation = 100%,2,1,25,1.0,50,0.7619047619047619,1100
reputation = 100%,2,1,26,0.0,35,0.7272727272727273,1135
reputation = 100%,2,1,27,,35,0.7272727272727273,1170
reputation = 100%,2,1,28,0.0,35,0.6956521739130435,1205
reputation = 100%,2,1,29,,35,0.6956521739130435,1240
reputation = 100%,2,1,30,0.0,35,0.6666666666666666,1275
reputation = 100%,2,2,1,,35,,35
reputation = 100%,2,2,2,0.0,35,0.0,70
reputation = 100%,2,2,3,1.0,50,0.5,120
reputation = 100%,2,2,4,0.0,70,0.3333333333333333,190
reputation = 100%,2,2,5,1.0,50,0.5,240
reputation = 100%,2,2,6,,35,0.5,275
reputation = 100%,2,2,7,1.0,50,0.6,325
reputation = 100%,2,2,8,,35,0.6,360
reputation = 100%,2,2,9,0.0,35,0.5,395
reputation = 100%,2,2,10,1.0,50,0.5714285714285714,445
reputation = 100%,2,2,11,1.0,50,0.625,495
reputation = 100%,2,2,12,1.0,50,0.6666666666666666,545
reputation = 100%,2,2,13,0.0,35,0.6,580
reputation = 100%,2,2,14,0.0,70,0.5454545454545454,650
reputation = 100%,2,2,15,0.0,70,0.5,720
reputation = 100%,2,2,16,0.0,35,0.46153846153846156,755
reputation = 100%,2,2,17,1.0,50,0.5,805
reputation = 100%,2,2,18,1.0,50,0.5333333333333333,855
reputation = 100%,2,2,19,1.0,50,0.5625,905
reputation = 100%,2,2,20,0.0,35,0.5294117647058824,940
reputation = 100%,2,2,21,1.0,50,0.5555555555555556,990
reputation = 100%,2,2,22,,35,0.5555555555555556,1025
reputation = 100%,2,2,23,1.0,0,0.5789473684210527,1025
reputation = 100%,2,2,24,1.0,50,0.6,1075
reputation = 100%,2,2,25,,35,0.6,1110
reputation = 100%,2,2,26,0.0,35,0.5714285714285714,1145
reputation = 100%,2,2,27,1.0,0,0.5909090909090909,1145
reputation = 100%,2,2,28,,35,0.5909090909090909,1180
reputation = 100%,2,2,29,,35,0.5909090909090909,1215
reputation = 100%,2,2,30,1.0,0,0.6086956521739131,1215
reputation = 100%,2,3,1,,35,,35
reputation = 100%,2,3,2,1.0,50,1.0,85
reputation = 100%,2,3,3,0.0,70,0.5,155
reputation = 100%,2,3,4,1.0,50,0.6666666666666666,205
reputation = 100%,2,3,5,0.0,35,0.5,240
reputation = 100%,2,3,6,0.0,70,0.4,310
reputation = 100%,2,3,7,1.0,50,0.5,360
reputation = 100%,2,3,8,1.0,50,0.5714285714285714,410
reputation = 100%,2,3,9,0.0,35,0.5,445
reputation = 100%,2,3,10,1.0,50,0.5555555555555556,495
reputation = 100%,2,3,11,0.0,70,0.5,565
reputation = 100%,2,3,12,0.0,35,0.45454545454545453,600
reputation = 100%,2,3,13,0.0,35,0.4166666666666667,635
reputation = 100%,2,3,14,1.0,50,0.46153846153846156,685
reputation = 100%,2,3,15,0.0,70,0.42857142857142855,755
reputation = 100%,2,3,16,0.0,35,0.4,790
reputation = 100%,2,3,17,0.0,70,0.375,860
reputation = 100%,2,3,18,0.0,35,0.35294117647058826,895
reputation = 100%,2,3,19,1.0,0,0.3888888888888889,895
reputation = 100%,2,3,20,1.0,0,0.42105263157894735,895
reputation = 100%,2,3,21,1.0,50,0.45,945
reputation = 100%,2,3,22,,35,0.45,980
reputation = 100%,2,3,23,0.0,35,0.42857142857142855,1015
reputation = 100%,2,3,24,1.0,50,0.45454545454545453,1065
reputation = 100%,2,3,25,0.0,70,0.43478260869565216,1135
reputation = 100%,2,3,26,,35,0.43478260869565216,1170
reputation = 100%,2,3,27,0.0,35,0.4166666666666667,1205
reputation = 100%,2,3,28,1.0,50,0.44,1255
reputation = 100%,2,3,29,,35,0.44,1290
reputation = 100%,2,3,30,0.0,35,0.4230769230769231,1325
reputation = 100%,2,4,1,0.0,70,0.0,70
reputation = 100%,2,4,2,1.0,50,0.5,120
reputation = 100%,2,4,3,1.0,50,0.6666666666666666,170
reputation = 100%,2,4,4,1.0,50,0.75,220
reputation = 100%,2,4,5,1.0,50,0.8,270
reputation = 100%,2,4,6,,35,0.8,305
reputation = 100%,2,4,7,0.0,35,0.6666666666666666,340
reputation = 100%,2,4,8,0.0,70,0.5714285714285714,410
reputation = 100%,2,4,9,0.0,35,0.5,445
reputation = 100%,2,4,10,0.0,35,0.4444444444444444,480
reputation = 100%,2,4,11,,35,0.4444444444444444,515
reputation = 100%,2,4,12,,35,0.4444444444444444,550
reputation = 100%,2,4,13,1.0,50,0.5,600
reputation = 100%,2,4,14,1.0,0,0.5454545454545454,600
reputation = 100%,2,4,15,,35,0.5454545454545454,635
reputation = 100%,2,4,16,1.0,0,0.5833333333333334,635
reputation = 100%,2,4,17,1.0,50,0.6153846153846154,685
reputation = 100%,2,4,18,1.0,50,0.6428571428571429,735
reputation = 100%,2,4,19,1.0,50,0.6666666666666666,785
reputation = 100%,2,4,20,1.0,0,0.6875,785
reputation = 100%,2,4,21,1.0,50,0.7058823529411765,835
reputation = 100%,2,4,22,,35,0.7058823529411765,870
