reputation,group,player,round,action,avg_action,wealth
reputation = 1,3,64,6,1,1.0,
reputation = 1,3,64,7,1,1.0,
reputation = 1,3,64,8,1,1.0,
reputation = 1,3,64,9,1,1.0,
reputation = 1,3,64,10,1,1.0,
reputation = 1,3,64,11,0,0.9090909090909091,
reputation = 1,3,64,12,0,0.8333333333333334,
reputation = 1,3,64,13,0,0.7692307692307693,
reputation = 1,3,64,14,0,0.7142857142857143,
reputation = 1,3,64,15,1,0.7333333333333333,
reputation = 1,3,64,16,1,0.75,
reputation = 1,3,64,17,1,0.7647058823529411,
reputation = 1,3,64,18,1,0.7777777777777778,
reputation = 1,3,64,19,1,0.7894736842105263,
reputation = 1,3,64,20,1,0.8,
reputation = 1,3,64,21,1,0.8095238095238095,
reputation = 1,3,64,22,1,0.8181818181818182,
reputation = 1,3,64,23,1,0.8260869565217391,
reputation = 1,3,64,24,1,0.8333333333333334,
reputation = 1,3,64,25,1,0.84,2134.0
reputation = 1,3,65,1,0,0.0,
reputation = 1,3,65,2,1,0.5,
reputation = 1,3,65,3,1,0.6666666666666666,
reputation = 1,3,65,4,0,0.5,
reputation = 1,3,65,5,0,0.4,
reputation = 1,3,65,6,0,0.3333333333333333,
reputation = 1,3,65,7,0,0.2857142857142857,
reputation = 1,3,65,8,1,0.375,
reputation = 1,3,65,9,0,0.3333333333333333,
reputation = 1,3,65,10,0,0.3,
reputation = 1,3,65,11,0,0.2727272727272727,
reputation = 1,3,65,12,0,0.25,
reputation = 1,3,65,13,0,0.23076923076923078,
reputation = 1,3,65,14,0,0.21428571428571427,
reputation = 1,3,65,15,0,0.2,
reputation = 1,3,65,16,0,0.1875,
reputation = 1,3,65,17,0,0.17647058823529413,
reputation = 1,3,65,18,0,0.16666666666666666,
reputation = 1,3,65,19,0,0.15789473684210525,
reputation = 1,3,65,20,0,0.15,
reputation = 1,3,65,21,0,0.14285714285714285,
reputation = 1,3,65,22,0,0.13636363636363635,
reputation = 1,3,65,23,0,0.13043478260869565,
reputation = 1,3,65,24,0,0.125,
reputation = 1,3,65,25,0,0.12,1564.0
reputation = 1,3,66,1,0,0.0,
reputation = 1,3,66,2,1,0.5,
reputation = 1,3,66,3,1,0.6666666666666666,
reputation = 1,3,66,4,0,0.5,
reputation = 1,3,66,5,1,0.6,
reputation = 1,3,66,6,0,0.5,
reputation = 1,3,66,7,0,0.42857142857142855,
reputation = 1,3,66,8,0,0.375,
reputation = 1,3,66,9,0,0.3333333333333333,
reputation = 1,3,66,10,0,0.3,
reputation = 1,3,66,11,1,0.36363636363636365,
reputation = 1,3,66,12,0,0.3333333333333333,
reputation = 1,3,66,13,0,0.3076923076923077,
reputation = 1,3,66,14,0,0.2857142857142857,
reputation = 1,3,66,15,0,0.26666666666666666,
reputation = 1,3,66,16,0,0.25,
reputation = 1,3,66,17,0,0.23529411764705882,
reputation = 1,3,66,18,0,0.2222222222222222,
reputation = 1,3,66,19,0,0.21052631578947367,
reputation = 1,3,66,20,0,0.2,
reputation = 1,3,66,21,0,0.19047619047619047,
reputation = 1,3,66,22,0,0.18181818181818182,
reputation = 1,3,66,23,0,0.17391304347826086,
reputation = 1,3,66,24,0,0.16666666666666666,
reputation = 1,3,66,25,0,0.16,299.0
reputation = 1,4,67,1,1,1.0,
reputation = 1,4,67,2,0,0.5,
reputation = 1,4,67,3,1,0.6666666666666666,
reputation = 1,4,67,4,0,0.5,
reputation = 1,4,67,5,0,0.4,
reputation = 1,4,67,6,0,0.3333333333333333,
reputation = 1,4,67,7,0,0.2857142857142857,
reputation = 1,4,67,8,0,0.25,
reputation = 1,4,67,9,0,0.2222222222222222,
reputation = 1,4,67,10,0,0.2,
reputation = 1,4,67,11,0,0.18181818181818182,
reputation = 1,4,67,12,0,0.16666666666666666,
reputation = 1,4,67,13,0,0.15384615384615385,
reputation = 1,4,67,14,0,0.14285714285714285,
reputation = 1,4,67,15,0,0.13333333333333333,
reputation = 1,4,67,16,0,0.125,
reputation = 1,4,67,17,0,0.11764705882352941,
reputation = 1,4,67,18,0,0.1111111111111111,
reputation = 1,4,67,19,0,0.10526315789473684,
reputation = 1,4,67,20,0,0.1,
reputation = 1,4,67,21,0,0.09523809523809523,
reputation = 1,4,67,22,0,0.09090909090909091,
reputation = 1,4,67,23,0,0.08695652173913043,
reputation = 1,4,67,24,0,0.08333333333333333,
reputation = 1,4,67,25,0,0.08,1482.0
reputation = 1,4,68,1,0,0.0,
reputation = 1,4,68,2,1,0.5,
reputation = 1,4,68,3,0,0.3333333333333333,
reputation = 1,4,68,4,0,0.25,
reputation = 1,4,68,5,0,0.2,
reputation = 1,4,68,6,1,0.3333333333333333,
reputation = 1,4,68,7,0,0.2857142857142857,
reputation = 1,4,68,8,1,0.375,
reputation = 1,4,68,9,1,0.4444444444444444,
reputation = 1,4,68,10,1,0.5,
reputation = 1,4,68,11,0,0.45454545454545453,
reputation = 1,4,68,12,1,0.5,
reputation = 1,4,68,13,1,0.5384615384615384,
reputation = 1,4,68,14,0,0.5,
reputation = 1,4,68,15,1,0.5333333333333333,
reputation = 1,4,68,16,0,0.5,
reputation = 1,4,68,17,1,0.5294117647058824,
reputation = 1,4,68,18,1,0.5555555555555556,
reputation = 1,4,68,19,1,0.5789473684210527,
reputation = 1,4,68,20,0,0.55,
reputation = 1,4,68,21,1,0.5714285714285714,
reputation = 1,4,68,22,1,0.5909090909090909,
reputation = 1,4,68,23,0,0.5652173913043478,
reputation = 1,4,68,24,1,0.5833333333333334,
reputation = 1,4,68,25,0,0.56,2431.0
reputation = 1,4,69,1,1,1.0,
reputation = 1,4,69,2,1,1.0,
reputation = 1,4,69,3,1,1.0,
reputation = 1,4,69,4,0,0.75,
reputation = 1,4,69,5,1,0.8,
reputation = 1,4,69,6,1,0.8333333333333334,
reputation = 1,4,69,7,1,0.8571428571428571,
reputation = 1,4,69,8,1,0.875,
reputation = 1,4,69,9,1,0.8888888888888888,
reputation = 1,4,69,10,1,0.9,
reputation = 1,4,69,11,1,0.9090909090909091,
reputation = 1,4,69,12,1,0.9166666666666666,
reputation = 1,4,69,13,1,0.9230769230769231,
reputation = 1,4,69,14,1,0.9285714285714286,
reputation = 1,4,69,15,1,0.9333333333333333,
reputation = 1,4,69,16,1,0.9375,
reputation = 1,4,69,17,1,0.9411764705882353,
reputation = 1,4,69,18,1,0.9444444444444444,
reputation = 1,4,69,19,1,0.9473684210526315,
reputation = 1,4,69,20,1,0.95,
reputation = 1,4,69,21,1,0.9523809523809523,
reputation = 1,4,69,22,1,0.9545454545454546,
reputation = 1,4,69,23,1,0.9565217391304348,
reputation = 1,4,69,24,1,0.9583333333333334,
reputation = 1,4,69,25,1,0.96,3276.0
reputation = 1,4,70,1,0,0.0,
reputation = 1,4,70,2,1,0.5,
reputation = 1,4,70,3,1,0.6666666666666666,
reputation = 1,4,70,4,1,0.75,
reputation = 1,4,70,5,1,0.8,
reputation = 1,4,70,6,1,0.8333333333333334,
reputation = 1,4,70,7,1,0.8571428571428571,
reputation = 1,4,70,8,1,0.875,
reputation = 1,4,70,9,1,0.8888888888888888,
reputation = 1,4,70,10,1,0.9,
reputation = 1,4,70,11,1,0.9090909090909091,
reputation = 1,4,70,12,1,0.9166666666666666,
reputation = 1,4,70,13,1,0.9230769230769231,
reputation = 1,4,70,14,1,0.9285714285714286,
reputation = 1,4,70,15,1,0.9333333333333333,
reputation = 1,4,70,16,1,0.9375,
reputation = 1,4,70,17,1,0.9411764705882353,
reputation = 1,4,70,18,1,0.9444444444444444,
reputation = 1,4,70,19,1,0.9473684210526315,
reputation = 1,4,70,20,1,0.95,
reputation = 1,4,70,21,1,0.9523809523809523,
reputation = 1,4,70,22,1,0.9545454545454546,
reputation = 1,4,70,23,1,0.9565217391304348,
reputation = 1,4,70,24,1,0.9583333333333334,
reputation = 1,4,70,25,1,0.96,2049.0
reputation = 1,4,71,1,0,0.0,
reputation = 1,4,71,2,0,0.0,
reputation = 1,4,71,3,1,0.3333333333333333,
reputation = 1,4,71,4,1,0.5,
reputation = 1,4,71,5,1,0.6,
reputation = 1,4,71,6,1,0.6666666666666666,
reputation = 1,4,71,7,1,0.7142857142857143,
reputation = 1,4,71,8,1,0.75,
reputation = 1,4,71,9,0,0.6666666666666666,
reputation = 1,4,71,10,1,0.7,
reputation = 1,4,71,11,1,0.7272727272727273,
reputation = 1,4,71,12,1,0.75,
reputation = 1,4,71,13,1,0.7692307692307693,
reputation = 1,4,71,14,1,0.7857142857142857,
reputation = 1,4,71,15,1,0.8,
reputation = 1,4,71,16,1,0.8125,
reputation = 1,4,71,17,1,0.8235294117647058,
reputation = 1,4,71,18,1,0.8333333333333334,
reputation = 1,4,71,19,1,0.8421052631578947,
reputation = 1,4,71,20,1,0.85,
reputation = 1,4,71,21,1,0.8571428571428571,
reputation = 1,4,71,22,1,0.8636363636363636,
reputation = 1,4,71,23,1,0.8695652173913043,
reputation = 1,4,71,24,1,0.875,
reputation = 1,4,71,25,0,0.84,3545.0
reputation = 1,4,72,1,0,0.0,
reputation = 1,4,72,2,0,0.0,
reputation = 1,4,72,3,1,0.3333333333333333,
reputation = 1,4,72,4,1,0.5,
reputation = 1,4,72,5,1,0.6,
reputation = 1,4,72,6,0,0.5,
reputation = 1,4,72,7,1,0.5714285714285714,
reputation = 1,4,72,8,1,0.625,
reputation = 1,4,72,9,1,0.6666666666666666,
reputation = 1,4,72,10,1,0.7,
reputation = 1,4,72,11,1,0.7272727272727273,
reputation = 1,4,72,12,0,0.6666666666666666,
reputation = 1,4,72,13,1,0.6923076923076923,
reputation = 1,4,72,14,1,0.7142857142857143,
reputation = 1,4,72,15,1,0.7333333333333333,
reputation = 1,4,72,16,1,0.75,
reputation = 1,4,72,17,1,0.7647058823529411,
reputation = 1,4,72,18,1,0.7777777777777778,
reputation = 1,4,72,19,0,0.7368421052631579,
reputation = 1,4,72,20,1,0.75,
reputation = 1,4,72,21,1,0.7619047619047619,
reputation = 1,4,72,22,1,0.7727272727272727,
reputation = 1,4,72,23,1,0.782608695652174,
reputation = 1,4,72,24,1,0.7916666666666666,
reputation = 1,4,72,25,0,0.76,3047.0
reputation = 1,4,73,1,1,1.0,
reputation = 1,4,73,2,1,1.0,
reputation = 1,4,73,3,1,1.0,
reputation = 1,4,73,4,1,1.0,
reputation = 1,4,73,5,1,1.0,
reputation = 1,4,73,6,1,1.0,
reputation = 1,4,73,7,1,1.0,
reputation = 1,4,73,8,1,1.0,
reputation = 1,4,73,9,1,1.0,
reputation = 1,4,73,10,1,1.0,
reputation = 1,4,73,11,1,1.0,
reputation = 1,4,73,12,1,1.0,
reputation = 1,4,73,13,1,1.0,
reputation = 1,4,73,14,1,1.0,
reputation = 1,4,73,15,1,1.0,
reputation = 1,4,73,16,1,1.0,
reputation = 1,4,73,17,1,1.0,
reputation = 1,4,73,18,1,1.0,
reputation = 1,4,73,19,1,1.0,
reputation = 1,4,73,20,1,1.0,
reputation = 1,4,73,21,1,1.0,
reputation = 1,4,73,22,1,1.0,
reputation = 1,4,73,23,1,1.0,
reputation = 1,4,73,24,1,1.0,
reputation = 1,4,73,25,1,1.0,1673.0
reputation = 1,4,74,1,1,1.0,
reputation = 1,4,74,2,0,0.5,
reputation = 1,4,74,3,1,0.6666666666666666,
reputation = 1,4,74,4,1,0.75,
reputation = 1,4,74,5,1,0.8,
reputation = 1,4,74,6,1,0.8333333333333334,
reputation = 1,4,74,7,1,0.8571428571428571,
reputation = 1,4,74,8,1,0.875,
reputation = 1,4,74,9,1,0.8888888888888888,
reputation = 1,4,74,10,1,0.9,
reputation = 1,4,74,11,1,0.9090909090909091,
reputation = 1,4,74,12,1,0.9166666666666666,
reputation = 1,4,74,13,1,0.9230769230769231,
reputation = 1,4,74,14,1,0.9285714285714286,
reputation = 1,4,74,15,1,0.9333333333333333,
reputation = 1,4,74,16,1,0.9375,
reputation = 1,4,74,17,1,0.9411764705882353,
reputation = 1,4,74,18,1,0.9444444444444444,
reputation = 1,4,74,19,1,0.9473684210526315,
reputation = 1,4,74,20,1,0.95,
reputation = 1,4,74,21,1,0.9523809523809523,
reputation = 1,4,74,22,1,0.9545454545454546,
reputation = 1,4,74,23,1,0.9565217391304348,
reputation = 1,4,74,24,1,0.9583333333333334,
reputation = 1,4,74,25,0,0.92,2206.0
reputation = 1,4,75,1,1,1.0,
reputation = 1,4,75,2,0,0.5,
reputation = 1,4,75,3,1,0.6666666666666666,
reputation = 1,4,75,4,1,0.75,
reputation = 1,4,75,5,0,0.6,
reputation = 1,4,75,6,1,0.6666666666666666,
reputation = 1,4,75,7,1,0.7142857142857143,
reputation = 1,4,75,8,0,0.625,
reputation = 1,4,75,9,1,0.6666666666666666,
reputation = 1,4,75,10,0,0.6,
reputation = 1,4,75,11,1,0.6363636363636364,
reputation = 1,4,75,12,1,0.6666666666666666,
reputation = 1,4,75,13,0,0.6153846153846154,
reputation = 1,4,75,14,1,0.6428571428571429,
reputation = 1,4,75,15,1,0.6666666666666666,
reputation = 1,4,75,16,1,0.6875,
reputation = 1,4,75,17,0,0.6470588235294118,
reputation = 1,4,75,18,0,0.6111111111111112,
reputation = 1,4,75,19,1,0.631578947368421,
reputation = 1,4,75,20,0,0.6,
reputation = 1,4,75,21,1,0.6190476190476191,
reputation = 1,4,75,22,1,0.6363636363636364,
reputation = 1,4,75,23,0,0.6086956521739131,
reputation = 1,4,75,24,1,0.625,
reputation = 1,4,75,25,0,0.6,2819.0
reputation = 1,4,76,1,1,1.0,
reputation = 1,4,76,2,1,1.0,
reputation = 1,4,76,3,1,1.0,
reputation = 1,4,76,4,1,1.0,
reputation = 1,4,76,5,1,1.0,
reputation = 1,4,76,6,1,1.0,
reputation = 1,4,76,7,1,1.0,
reputation = 1,4,76,8,1,1.0,
reputation = 1,4,76,9,1,1.0,
reputation = 1,4,76,10,1,1.0,
reputation = 1,4,76,11,1,1.0,
reputation = 1,4,76,12,1,1.0,
reputation = 1,4,76,13,1,1.0,
reputation = 1,4,76,14,1,1.0,
reputation = 1,4,76,15,1,1.0,
reputation = 1,4,76,16,1,1.0,
reputation = 1,4,76,17,1,1.0,
reputation = 1,4,76,18,1,1.0,
reputation = 1,4,76,19,1,1.0,
reputation = 1,4,76,20,1,1.0,
reputation = 1,4,76,21,1,1.0,
reputation = 1,4,76,22,1,1.0,
reputation = 1,4,76,23,1,1.0,
reputation = 1,4,76,24,1,1.0,
reputation = 1,4,76,25,1,1.0,2156.0
reputation = 1,4,77,1,0,0.0,
reputation = 1,4,77,2,1,0.5,
reputation = 1,4,77,3,1,0.6666666666666666,
reputation = 1,4,77,4,1,0.75,
reputation = 1,4,77,5,1,0.8,
reputation = 1,4,77,6,1,0.8333333333333334,
reputation = 1,4,77,7,1,0.8571428571428571,
reputation = 1,4,77,8,1,0.875,
reputation = 1,4,77,9,1,0.8888888888888888,
reputation = 1,4,77,10,1,0.9,
reputation = 1,4,77,11,1,0.9090909090909091,
reputation = 1,4,77,12,1,0.9166666666666666,
reputation = 1,4,77,13,1,0.9230769230769231,
reputation = 1,4,77,14,1,0.9285714285714286,
reputation = 1,4,77,15,1,0.9333333333333333,
reputation = 1,4,77,16,1,0.9375,
reputation = 1,4,77,17,1,0.9411764705882353,
reputation = 1,4,77,18,1,0.9444444444444444,
reputation = 1,4,77,19,1,0.9473684210526315,
reputation = 1,4,77,20,1,0.95,
reputation = 1,4,77,21,1,0.9523809523809523,
reputation = 1,4,77,22,1,0.9545454545454546,
reputation = 1,4,77,23,1,0.9565217391304348,
reputation = 1,4,77,24,1,0.9583333333333334,
reputation = 1,4,77,25,0,0.92,3283.0
reputation = 1,4,78,1,1,1.0,
reputation = 1,4,78,2,1,1.0,
reputation = 1,4,78,3,1,1.0,
reputation = 1,4,78,4,1,1.0,
reputation = 1,4,78,5,1,1.0,
reputation = 1,4,78,6,1,1.0,
reputation = 1,4,78,7,1,1.0,
reputation = 1,4,78,8,1,1.0,
reputation = 1,4,78,9,1,1.0,
reputation = 1,4,78,10,1,1.0,
reputation = 1,4,78,11,1,1.0,
reputation = 1,4,78,12,1,1.0,
reputation = 1,4,78,13,1,1.0,
reputation = 1,4,78,14,1,1.0,
reputation = 1,4,78,15,1,1.0,
reputation = 1,4,78,16,1,1.0,
reputation = 1,4,78,17,1,1.0,
reputation = 1,4,78,18,1,1.0,
reputation = 1,4,78,19,1,1.0,
reputation = 1,4,78,20,1,1.0,
reputation = 1,4,78,21,1,1.0,
reputation = 1,4,78,22,1,1.0,
reputation = 1,4,78,23,1,1.0,
reputation = 1,4,78,24,1,1.0,
reputation = 1,4,78,25,1,1.0,2828.0
reputation = 1,4,79,1,1,1.0,
reputation = 1,4,79,2,1,1.0,
reputation = 1,4,79,3,1,1.0,
reputation = 1,4,79,4,1,1.0,
reputation = 1,4,79,5,1,1.0,
reputation = 1,4,79,6,1,1.0,
reputation = 1,4,79,7,1,1.0,
reputation = 1,4,79,8,1,1.0,
reputation = 1,4,79,9,1,1.0,
reputation = 1,4,79,10,1,1.0,
reputation = 1,4,79,11,1,1.0,
reputation = 1,4,79,12,1,1.0,
reputation = 1,4,79,13,1,1.0,
reputation = 1,4,79,14,1,1.0,
reputation = 1,4,79,15,1,1.0,
reputation = 1,4,79,16,1,1.0,
reputation = 1,4,79,17,1,1.0,
reputation = 1,4,79,18,1,1.0,
reputation = 1,4,79,19,1,1.0,
reputation = 1,4,79,20,1,1.0,
reputation = 1,4,79,21,1,1.0,
reputation = 1,4,79,22,1,1.0,
reputation = 1,4,79,23,1,1.0,
reputation = 1,4,79,24,1,1.0,
reputation = 1,4,79,25,1,1.0,1302.0
reputation = 1,4,80,1,0,0.0,
reputation = 1,4,80,2,0,0.0,
reputation = 1,4,80,3,0,0.0,
reputation = 1,4,80,4,0,0.0,
reputation = 1,4,80,5,0,0.0,
reputation = 1,4,80,6,0,0.0,
reputation = 1,4,80,7,1,0.14285714285714285,
reputation = 1,4,80,8,0,0.125,
reputation = 1,4,80,9,0,0.1111111111111111,
reputation = 1,4,80,10,0,0.1,
reputation = 1,4,80,11,0,0.09090909090909091,
reputation = 1,4,80,12,0,0.08333333333333333,
reputation = 1,4,80,13,0,0.07692307692307693,
reputation = 1,4,80,14,0,0.07142857142857142,
reputation = 1,4,80,15,0,0.06666666666666667,
reputation = 1,4,80,16,0,0.0625,
reputation = 1,4,80,17,0,0.058823529411764705,
reputation = 1,4,80,18,0,0.05555555555555555,
reputation = 1,4,80,19,1,0.10526315789473684,
reputation = 1,4,80,20,0,0.1,
reputation = 1,4,80,21,0,0.09523809523809523,
reputation = 1,4,80,22,0,0.09090909090909091,
reputation = 1,4,80,23,1,0.13043478260869565,
reputation = 1,4,80,24,0,0.125,
reputation = 1,4,80,25,0,0.12,2254.0
reputation = 1,4,81,1,0,0.0,
reputation = 1,4,81,2,1,0.5,
reputation = 1,4,81,3,0,0.3333333333333333,
reputation = 1,4,81,4,0,0.25,
reputation = 1,4,81,5,1,0.4,
reputation = 1,4,81,6,0,0.3333333333333333,
reputation = 1,4,81,7,1,0.42857142857142855,
reputation = 1,4,81,8,1,0.5,
reputation = 1,4,81,9,0,0.4444444444444444,
reputation = 1,4,81,10,0,0.4,
reputation = 1,4,81,11,1,0.45454545454545453,
reputation = 1,4,81,12,1,0.5,
reputation = 1,4,81,13,1,0.5384615384615384,
reputation = 1,4,81,14,1,0.5714285714285714,
reputation = 1,4,81,15,0,0.5333333333333333,
reputation = 1,4,81,16,0,0.5,
reputation = 1,4,81,17,1,0.5294117647058824,
reputation = 1,4,81,18,1,0.5555555555555556,
reputation = 1,4,81,19,1,0.5789473684210527,
reputation = 1,4,81,20,1,0.6,
reputation = 1,4,81,21,1,0.6190476190476191,
reputation = 1,4,81,22,1,0.6363636363636364,
reputation = 1,4,81,23,1,0.6521739130434783,
reputation = 1,4,81,24,1,0.6666666666666666,
reputation = 1,4,81,25,0,0.64,3391.0
reputation = 1,4,82,1,0,0.0,
reputation = 1,4,82,2,1,0.5,
reputation = 1,4,82,3,0,0.3333333333333333,
reputation = 1,4,82,4,0,0.25,
reputation = 1,4,82,5,0,0.2,
reputation = 1,4,82,6,0,0.16666666666666666,
reputation = 1,4,82,7,0,0.14285714285714285,
reputation = 1,4,82,8,0,0.125,
reputation = 1,4,82,9,0,0.1111111111111111,
reputation = 1,4,82,10,0,0.1,
reputation = 1,4,82,11,0,0.09090909090909091,
reputation = 1,4,82,12,0,0.08333333333333333,
reputation = 1,4,82,13,0,0.07692307692307693,
reputation = 1,4,82,14,0,0.07142857142857142,
reputation = 1,4,82,15,1,0.13333333333333333,
reputation = 1,4,82,16,1,0.1875,
reputation = 1,4,82,17,1,0.23529411764705882,
reputation = 1,4,82,18,0,0.2222222222222222,
reputation = 1,4,82,19,1,0.2631578947368421,
reputation = 1,4,82,20,0,0.25,
reputation = 1,4,82,21,1,0.2857142857142857,
reputation = 1,4,82,22,0,0.2727272727272727,
reputation = 1,4,82,23,1,0.30434782608695654,
reputation = 1,4,82,24,0,0.2916666666666667,
reputation = 1,4,82,25,0,0.28,2328.0
reputation = 1,4,83,1,0,0.0,
reputation = 1,4,83,2,1,0.5,
reputation = 1,4,83,3,1,0.6666666666666666,
reputation = 1,4,83,4,1,0.75,
reputation = 1,4,83,5,1,0.8,
reputation = 1,4,83,6,1,0.8333333333333334,
reputation = 1,4,83,7,1,0.8571428571428571,
reputation = 1,4,83,8,1,0.875,
reputation = 1,4,83,9,1,0.8888888888888888,
reputation = 1,4,83,10,1,0.9,
reputation = 1,4,83,11,1,0.9090909090909091,
reputation = 1,4,83,12,1,0.9166666666666666,
reputation = 1,4,83,13,1,0.9230769230769231,
reputation = 1,4,83,14,1,0.9285714285714286,
reputation = 1,4,83,15,1,0.9333333333333333,
reputation = 1,4,83,16,1,0.9375,
reputation = 1,4,83,17,1,0.9411764705882353,
reputation = 1,4,83,18,1,0.9444444444444444,
reputation = 1,4,83,19,1,0.9473684210526315,
reputation = 1,4,83,20,1,0.95,
reputation = 1,4,83,21,1,0.9523809523809523,
reputation = 1,4,83,22,1,0.9545454545454546,
reputation = 1,4,83,23,1,0.9565217391304348,
reputation = 1,4,83,24,1,0.9583333333333334,
reputation = 1,4,83,25,1,0.96,1823.0
reputation = 1,4,84,1,0,0.0,
reputation = 1,4,84,2,0,0.0,
reputation = 1,4,84,3,1,0.3333333333333333,
reputation = 1,4,84,4,1,0.5,
reputation = 1,4,84,5,1,0.6,
reputation = 1,4,84,6,0,0.5,
reputation = 1,4,84,7,1,0.5714285714285714,
reputation = 1,4,84,8,0,0.5,
reputation = 1,4,84,9,1,0.5555555555555556,
reputation = 1,4,84,10,0,0.5,
reputation = 1,4,84,11,1,0.5454545454545454,
reputation = 1,4,84,12,0,0.5,
reputation = 1,4,84,13,1,0.5384615384615384,
reputation = 1,4,84,14,0,0.5,
reputation = 1,4,84,15,1,0.5333333333333333,
reputation = 1,4,84,16,0,0.5,
reputation = 1,4,84,17,1,0.5294117647058824,
reputation = 1,4,84,18,0,0.5,
reputation = 1,4,84,19,1,0.5263157894736842,
reputation = 1,4,84,20,0,0.5,
reputation = 1,4,84,21,1,0.5238095238095238,
reputation = 1,4,84,22,0,0.5,
reputation = 1,4,84,23,1,0.5217391304347826,
reputation = 1,4,84,24,0,0.5,
reputation = 1,4,84,25,0,0.48,2190.0
reputation = 1,4,85,1,0,0.0,
reputation = 1,4,85,2,0,0.0,
reputation = 1,4,85,3,0,0.0,
reputation = 1,4,85,4,0,0.0,
reputation = 1,4,85,5,0,0.0,
reputation = 1,4,85,6,0,0.0,
reputation = 1,4,85,7,0,0.0,
reputation = 1,4,85,8,0,0.0,
reputation = 1,4,85,9,0,0.0,
reputation = 1,4,85,10,0,0.0,
reputation = 1,4,85,11,0,0.0,
reputation = 1,4,85,12,0,0.0,
reputation = 1,4,85,13,0,0.0,
reputation = 1,4,85,14,0,0.0,
reputation = 1,4,85,15,0,0.0,
reputation = 1,4,85,16,0,0.0,
reputation = 1,4,85,17,0,0.0,
reputation = 1,4,85,18,0,0.0,
reputation = 1,4,85,19,0,0.0,
reputation = 1,4,85,20,0,0.0,
reputation = 1,4,85,21,0,0.0,
reputation = 1,4,85,22,0,0.0,
reputation = 1,4,85,23,0,0.0,
reputation = 1,4,85,24,0,0.0,
reputation = 1,4,85,25,0,0.0,510.0
reputation = 1,4,86,1,1,1.0,
reputation = 1,4,86,2,0,0.5,
reputation = 1,4,86,3,1,0.6666666666666666,
reputation = 1,4,86,4,1,0.75,
reputation = 1,4,86,5,0,0.6,
reputation = 1,4,86,6,1,0.6666666666666666,
reputation = 1,4,86,7,0,0.5714285714285714,
reputation = 1,4,86,8,1,0.625,
reputation = 1,4,86,9,1,0.6666666666666666,
reputation = 1,4,86,10,0,0.6,
reputation = 1,4,86,11,1,0.6363636363636364,
reputation = 1,4,86,12,1,0.6666666666666666,
reputation = 1,4,86,13,0,0.6153846153846154,
reputation = 1,4,86,14,1,0.6428571428571429,
reputation = 1,4,86,15,1,0.6666666666666666,
reputation = 1,4,86,16,0,0.625,
reputation = 1,4,86,17,1,0.6470588235294118,
reputation = 1,4,86,18,1,0.6666666666666666,
reputation = 1,4,86,19,0,0.631578947368421,
reputation = 1,4,86,20,1,0.65,
reputation = 1,4,86,21,1,0.6666666666666666,
reputation = 1,4,86,22,0,0.6363636363636364,
reputation = 1,4,86,23,1,0.6521739130434783,
reputation = 1,4,86,24,1,0.6666666666666666,
reputation = 1,4,86,25,0,0.64,2421.0
reputation = 1,4,87,1,0,0.0,
reputation = 1,4,87,2,0,0.0,
reputation = 1,4,87,3,1,0.3333333333333333,
reputation = 1,4,87,4,1,0.5,
reputation = 1,4,87,5,1,0.6,
reputation = 1,4,87,6,0,0.5,
reputation = 1,4,87,7,1,0.5714285714285714,
reputation = 1,4,87,8,1,0.625,
reputation = 1,4,87,9,0,0.5555555555555556,
reputation = 1,4,87,10,1,0.6,
reputation = 1,4,87,11,1,0.6363636363636364,
reputation = 1,4,87,12,0,0.5833333333333334,
reputation = 1,4,87,13,0,0.5384615384615384,
reputation = 1,4,87,14,0,0.5,
reputation = 1,4,87,15,1,0.5333333333333333,
