reputation,group,player,round,action,payoff,avg_action,wealth
reputation = 0,040909,1022,8,0,20,0.0,370
reputation = 0,040909,1022,9,0,20,0.0,390
reputation = 0,040909,1022,10,0,20,0.0,410
reputation = 0,040909,1022,11,0,20,0.0,430
reputation = 0,040909,1022,12,0,20,0.0,450
reputation = 0,040909,1022,13,0,20,0.0,470
reputation = 0,040909,1022,14,0,90,0.0,560
reputation = 0,040909,1022,15,0,90,0.0,650
reputation = 0,040909,1022,16,0,20,0.0,670
reputation = 0,040909,1022,17,0,20,0.0,690
reputation = 0,040909,1022,18,0,20,0.0,710
reputation = 0,040909,1022,19,0,20,0.0,730
reputation = 0,040909,1022,20,0,20,0.0,750
reputation = 0,040909,1022,21,0,20,0.0,770
reputation = 0,040909,1022,22,0,20,0.0,790
reputation = 0,040909,1022,23,0,20,0.0,810
reputation = 0,040909,1022,24,0,20,0.0,830
reputation = 0,061208,1001,1,0,90,0.0,90
reputation = 0,061208,1001,2,0,20,0.0,110
reputation = 0,061208,1001,3,0,20,0.0,130
reputation = 0,061208,1001,4,0,20,0.0,150
reputation = 0,061208,1001,5,1,10,0.2,160
reputation = 0,061208,1001,6,0,20,0.16666666666666666,180
reputation = 0,061208,1001,7,1,10,0.2857142857142857,190
reputation = 0,061208,1001,8,1,80,0.375,270
reputation = 0,061208,1001,9,1,10,0.4444444444444444,280
reputation = 0,061208,1001,10,0,90,0.4,370
reputation = 0,061208,1001,11,0,20,0.36363636363636365,390
reputation = 0,061208,1001,12,1,10,0.4166666666666667,400
reputation = 0,061208,1001,13,0,20,0.38461538461538464,420
reputation = 0,061208,1001,14,1,10,0.42857142857142855,430
reputation = 0,061208,1001,15,1,10,0.4666666666666667,440
reputation = 0,061208,1001,16,0,90,0.4375,530
reputation = 0,061208,1001,17,0,20,0.4117647058823529,550
reputation = 0,061208,1001,18,0,20,0.3888888888888889,570
reputation = 0,061208,1001,19,1,10,0.42105263157894735,580
reputation = 0,061208,1001,20,0,20,0.4,600
reputation = 0,061208,1001,21,1,10,0.42857142857142855,610
reputation = 0,061208,1001,22,0,20,0.4090909090909091,630
reputation = 0,061208,1001,23,0,20,0.391304347826087,650
reputation = 0,061208,1001,24,0,20,0.375,670
reputation = 0,061208,1002,1,0,20,0.0,20
reputation = 0,061208,1002,2,1,10,0.5,30
reputation = 0,061208,1002,3,1,10,0.6666666666666666,40
reputation = 0,061208,1002,4,0,20,0.5,60
reputation = 0,061208,1002,5,0,20,0.4,80
reputation = 0,061208,1002,6,0,20,0.3333333333333333,100
reputation = 0,061208,1002,7,0,90,0.2857142857142857,190
reputation = 0,061208,1002,8,0,20,0.25,210
reputation = 0,061208,1002,9,1,10,0.3333333333333333,220
reputation = 0,061208,1002,10,0,20,0.3,240
reputation = 0,061208,1002,11,0,20,0.2727272727272727,260
reputation = 0,061208,1002,12,0,20,0.25,280
reputation = 0,061208,1002,13,0,20,0.23076923076923078,300
reputation = 0,061208,1002,14,0,20,0.21428571428571427,320
reputation = 0,061208,1002,15,0,20,0.2,340
reputation = 0,061208,1002,16,0,20,0.1875,360
reputation = 0,061208,1002,17,0,20,0.17647058823529413,380
reputation = 0,061208,1002,18,0,20,0.16666666666666666,400
reputation = 0,061208,1002,19,0,20,0.15789473684210525,420
reputation = 0,061208,1002,20,0,20,0.15,440
reputation = 0,061208,1002,21,0,20,0.14285714285714285,460
reputation = 0,061208,1002,22,0,90,0.13636363636363635,550
reputation = 0,061208,1002,23,0,20,0.13043478260869565,570
reputation = 0,061208,1002,24,0,20,0.125,590
reputation = 0,061208,1003,1,1,10,1.0,10
reputation = 0,061208,1003,2,0,20,0.5,30
reputation = 0,061208,1003,3,1,10,0.6666666666666666,40
reputation = 0,061208,1003,4,1,10,0.75,50
reputation = 0,061208,1003,5,0,90,0.6,140
reputation = 0,061208,1003,6,0,20,0.5,160
reputation = 0,061208,1003,7,0,20,0.42857142857142855,180
reputation = 0,061208,1003,8,0,90,0.375,270
reputation = 0,061208,1003,9,1,10,0.4444444444444444,280
reputation = 0,061208,1003,10,1,10,0.5,290
reputation = 0,061208,1003,11,0,20,0.45454545454545453,310
reputation = 0,061208,1003,12,0,20,0.4166666666666667,330
reputation = 0,061208,1003,13,1,10,0.46153846153846156,340
reputation = 0,061208,1003,14,1,10,0.5,350
reputation = 0,061208,1003,15,0,20,0.4666666666666667,370
reputation = 0,061208,1003,16,0,20,0.4375,390
reputation = 0,061208,1003,17,1,10,0.47058823529411764,400
reputation = 0,061208,1003,18,1,10,0.5,410
reputation = 0,061208,1003,19,0,20,0.47368421052631576,430
reputation = 0,061208,1003,20,0,20,0.45,450
reputation = 0,061208,1003,21,0,20,0.42857142857142855,470
reputation = 0,061208,1003,22,0,20,0.4090909090909091,490
reputation = 0,061208,1003,23,1,10,0.43478260869565216,500
reputation = 0,061208,1003,24,1,10,0.4583333333333333,510
reputation = 0,061208,1004,1,1,10,1.0,10
reputation = 0,061208,1004,2,1,10,1.0,20
reputation = 0,061208,1004,3,0,90,0.6666666666666666,110
reputation = 0,061208,1004,4,1,10,0.75,120
reputation = 0,061208,1004,5,0,20,0.6,140
reputation = 0,061208,1004,6,0,90,0.5,230
reputation = 0,061208,1004,7,0,20,0.42857142857142855,250
reputation = 0,061208,1004,8,1,10,0.5,260
reputation = 0,061208,1004,9,0,90,0.4444444444444444,350
reputation = 0,061208,1004,10,0,20,0.4,370
reputation = 0,061208,1004,11,0,90,0.36363636363636365,460
reputation = 0,061208,1004,12,0,20,0.3333333333333333,480
reputation = 0,061208,1004,13,0,20,0.3076923076923077,500
reputation = 0,061208,1004,14,0,20,0.2857142857142857,520
reputation = 0,061208,1004,15,0,20,0.26666666666666666,540
reputation = 0,061208,1004,16,0,20,0.25,560
reputation = 0,061208,1004,17,0,20,0.23529411764705882,580
reputation = 0,061208,1004,18,0,20,0.2222222222222222,600
reputation = 0,061208,1004,19,0,20,0.21052631578947367,620
reputation = 0,061208,1004,20,0,20,0.2,640
reputation = 0,061208,1004,21,0,20,0.19047619047619047,660
reputation = 0,061208,1004,22,0,20,0.18181818181818182,680
reputation = 0,061208,1004,23,0,20,0.17391304347826086,700
reputation = 0,061208,1004,24,0,20,0.16666666666666666,720
reputation = 0,061208,1005,1,1,80,1.0,80
reputation = 0,061208,1005,2,1,10,1.0,90
reputation = 0,061208,1005,3,0,20,0.6666666666666666,110
reputation = 0,061208,1005,4,0,20,0.5,130
reputation = 0,061208,1005,5,0,20,0.4,150
reputation = 0,061208,1005,6,1,10,0.5,160
reputation = 0,061208,1005,7,0,20,0.42857142857142855,180
reputation = 0,061208,1005,8,0,20,0.375,200
reputation = 0,061208,1005,9,0,20,0.3333333333333333,220
reputation = 0,061208,1005,10,0,90,0.3,310
reputation = 0,061208,1005,11,0,20,0.2727272727272727,330
reputation = 0,061208,1005,12,0,20,0.25,350
reputation = 0,061208,1005,13,0,20,0.23076923076923078,370
reputation = 0,061208,1005,14,0,20,0.21428571428571427,390
reputation = 0,061208,1005,15,0,20,0.2,410
reputation = 0,061208,1005,16,0,20,0.1875,430
reputation = 0,061208,1005,17,0,90,0.17647058823529413,520
reputation = 0,061208,1005,18,0,20,0.16666666666666666,540
reputation = 0,061208,1005,19,0,20,0.15789473684210525,560
reputation = 0,061208,1005,20,0,20,0.15,580
reputation = 0,061208,1005,21,0,20,0.14285714285714285,600
reputation = 0,061208,1005,22,0,20,0.13636363636363635,620
reputation = 0,061208,1005,23,0,20,0.13043478260869565,640
reputation = 0,061208,1005,24,0,20,0.125,660
reputation = 0,061208,1006,1,1,10,1.0,10
reputation = 0,061208,1006,2,1,10,1.0,20
reputation = 0,061208,1006,3,0,20,0.6666666666666666,40
reputation = 0,061208,1006,4,1,10,0.75,50
reputation = 0,061208,1006,5,0,20,0.6,70
reputation = 0,061208,1006,6,0,20,0.5,90
reputation = 0,061208,1006,7,0,20,0.42857142857142855,110
reputation = 0,061208,1006,8,0,20,0.375,130
reputation = 0,061208,1006,9,0,20,0.3333333333333333,150
reputation = 0,061208,1006,10,0,20,0.3,170
reputation = 0,061208,1006,11,0,90,0.2727272727272727,260
reputation = 0,061208,1006,12,0,20,0.25,280
reputation = 0,061208,1006,13,1,10,0.3076923076923077,290
reputation = 0,061208,1006,14,0,20,0.2857142857142857,310
reputation = 0,061208,1006,15,1,10,0.3333333333333333,320
reputation = 0,061208,1006,16,0,20,0.3125,340
reputation = 0,061208,1006,17,0,20,0.29411764705882354,360
reputation = 0,061208,1006,18,0,20,0.2777777777777778,380
reputation = 0,061208,1006,19,0,20,0.2631578947368421,400
reputation = 0,061208,1006,20,0,20,0.25,420
reputation = 0,061208,1006,21,0,90,0.23809523809523808,510
reputation = 0,061208,1006,22,1,10,0.2727272727272727,520
reputation = 0,061208,1006,23,0,20,0.2608695652173913,540
reputation = 0,061208,1006,24,0,20,0.25,560
reputation = 0,061208,1007,1,0,20,0.0,20
reputation = 0,061208,1007,2,0,90,0.0,110
reputation = 0,061208,1007,3,1,10,0.3333333333333333,120
reputation = 0,061208,1007,4,0,90,0.25,210
reputation = 0,061208,1007,5,0,20,0.2,230
reputation = 0,061208,1007,6,0,90,0.16666666666666666,320
reputation = 0,061208,1007,7,0,90,0.14285714285714285,410
reputation = 0,061208,1007,8,0,20,0.125,430
reputation = 0,061208,1007,9,1,80,0.2222222222222222,510
reputation = 0,061208,1007,10,1,10,0.3,520
reputation = 0,061208,1007,11,1,80,0.36363636363636365,600
reputation = 0,061208,1007,12,0,20,0.3333333333333333,620
reputation = 0,061208,1007,13,0,90,0.3076923076923077,710
reputation = 0,061208,1007,14,0,20,0.2857142857142857,730
reputation = 0,061208,1007,15,0,20,0.26666666666666666,750
reputation = 0,061208,1007,16,0,20,0.25,770
reputation = 0,061208,1007,17,0,20,0.23529411764705882,790
reputation = 0,061208,1007,18,0,20,0.2222222222222222,810
reputation = 0,061208,1007,19,0,20,0.21052631578947367,830
reputation = 0,061208,1007,20,0,20,0.2,850
reputation = 0,061208,1007,21,0,20,0.19047619047619047,870
reputation = 0,061208,1007,22,0,20,0.18181818181818182,890
reputation = 0,061208,1007,23,0,20,0.17391304347826086,910
reputation = 0,061208,1007,24,0,20,0.16666666666666666,930
reputation = 0,061208,1008,1,1,10,1.0,10
reputation = 0,061208,1008,2,0,20,0.5,30
reputation = 0,061208,1008,3,1,10,0.6666666666666666,40
reputation = 0,061208,1008,4,0,20,0.5,60
reputation = 0,061208,1008,5,0,20,0.4,80
reputation = 0,061208,1008,6,1,10,0.5,90
reputation = 0,061208,1008,7,0,20,0.42857142857142855,110
reputation = 0,061208,1008,8,0,20,0.375,130
reputation = 0,061208,1008,9,0,20,0.3333333333333333,150
reputation = 0,061208,1008,10,0,90,0.3,240
reputation = 0,061208,1008,11,0,20,0.2727272727272727,260
reputation = 0,061208,1008,12,1,10,0.3333333333333333,270
reputation = 0,061208,1008,13,1,10,0.38461538461538464,280
reputation = 0,061208,1008,14,1,10,0.42857142857142855,290
reputation = 0,061208,1008,15,0,20,0.4,310
reputation = 0,061208,1008,16,0,20,0.375,330
reputation = 0,061208,1008,17,0,20,0.35294117647058826,350
reputation = 0,061208,1008,18,0,20,0.3333333333333333,370
reputation = 0,061208,1008,19,0,90,0.3157894736842105,460
reputation = 0,061208,1008,20,0,20,0.3,480
reputation = 0,061208,1008,21,0,20,0.2857142857142857,500
reputation = 0,061208,1008,22,0,20,0.2727272727272727,520
reputation = 0,061208,1008,23,0,20,0.2608695652173913,540
reputation = 0,061208,1008,24,0,20,0.25,560
reputation = 0,061208,1009,1,1,10,1.0,10
reputation = 0,061208,1009,2,0,90,0.5,100
reputation = 0,061208,1009,3,0,20,0.3333333333333333,120
reputation = 0,061208,1009,4,0,20,0.25,140
reputation = 0,061208,1009,5,1,10,0.4,150
reputation = 0,061208,1009,6,1,80,0.5,230
reputation = 0,061208,1009,7,1,10,0.5714285714285714,240
reputation = 0,061208,1009,8,1,10,0.625,250
reputation = 0,061208,1009,9,1,10,0.6666666666666666,260
reputation = 0,061208,1009,10,1,10,0.7,270
reputation = 0,061208,1009,11,1,10,0.7272727272727273,280
reputation = 0,061208,1009,12,1,10,0.75,290
reputation = 0,061208,1009,13,1,10,0.7692307692307693,300
reputation = 0,061208,1009,14,1,10,0.7857142857142857,310
reputation = 0,061208,1009,15,1,80,0.8,390
reputation = 0,061208,1009,16,1,10,0.8125,400
reputation = 0,061208,1009,17,1,10,0.8235294117647058,410
reputation = 0,061208,1009,18,1,10,0.8333333333333334,420
reputation = 0,061208,1009,19,1,10,0.8421052631578947,430
reputation = 0,061208,1009,20,1,10,0.85,440
reputation = 0,061208,1009,21,1,10,0.8571428571428571,450
reputation = 0,061208,1009,22,1,10,0.8636363636363636,460
reputation = 0,061208,1009,23,0,20,0.8260869565217391,480
reputation = 0,061208,1009,24,1,10,0.8333333333333334,490
reputation = 0,061208,1010,1,0,90,0.0,90
reputation = 0,061208,1010,2,1,10,0.5,100
reputation = 0,061208,1010,3,0,20,0.3333333333333333,120
reputation = 0,061208,1010,4,0,90,0.25,210
reputation = 0,061208,1010,5,0,20,0.2,230
reputation = 0,061208,1010,6,0,20,0.16666666666666666,250
reputation = 0,061208,1010,7,0,90,0.14285714285714285,340
reputation = 0,061208,1010,8,0,20,0.125,360
reputation = 0,061208,1010,9,0,20,0.1111111111111111,380
reputation = 0,061208,1010,10,0,20,0.1,400
reputation = 0,061208,1010,11,0,20,0.09090909090909091,420
reputation = 0,061208,1010,12,0,20,0.08333333333333333,440
reputation = 0,061208,1010,13,0,90,0.07692307692307693,530
reputation = 0,061208,1010,14,0,20,0.07142857142857142,550
reputation = 0,061208,1010,15,0,20,0.06666666666666667,570
reputation = 0,061208,1010,16,0,90,0.0625,660
reputation = 0,061208,1010,17,0,20,0.058823529411764705,680
reputation = 0,061208,1010,18,0,20,0.05555555555555555,700
reputation = 0,061208,1010,19,0,20,0.05263157894736842,720
reputation = 0,061208,1010,20,0,20,0.05,740
reputation = 0,061208,1010,21,0,20,0.047619047619047616,760
reputation = 0,061208,1010,22,0,20,0.045454545454545456,780
reputation = 0,061208,1010,23,0,20,0.043478260869565216,800
reputation = 0,061208,1010,24,0,20,0.041666666666666664,820
reputation = 0,061208,1011,1,0,20,0.0,20
reputation = 0,061208,1011,2,0,90,0.0,110
reputation = 0,061208,1011,3,0,20,0.0,130
reputation = 0,061208,1011,4,0,90,0.0,220
reputation = 0,061208,1011,5,1,10,0.2,230
reputation = 0,061208,1011,6,1,80,0.3333333333333333,310
reputation = 0,061208,1011,7,0,20,0.2857142857142857,330
reputation = 0,061208,1011,8,0,90,0.25,420
reputation = 0,061208,1011,9,0,20,0.2222222222222222,440
reputation = 0,061208,1011,10,0,20,0.2,460
reputation = 0,061208,1011,11,1,10,0.2727272727272727,470
reputation = 0,061208,1011,12,0,20,0.25,490
reputation = 0,061208,1011,13,0,90,0.23076923076923078,580
reputation = 0,061208,1011,14,0,20,0.21428571428571427,600
reputation = 0,061208,1011,15,0,20,0.2,620
reputation = 0,061208,1011,16,0,20,0.1875,640
reputation = 0,061208,1011,17,0,90,0.17647058823529413,730
reputation = 0,061208,1011,18,0,20,0.16666666666666666,750
reputation = 0,061208,1011,19,0,20,0.15789473684210525,770
reputation = 0,061208,1011,20,0,20,0.15,790
reputation = 0,061208,1011,21,0,20,0.14285714285714285,810
reputation = 0,061208,1011,22,0,20,0.13636363636363635,830
reputation = 0,061208,1011,23,0,20,0.13043478260869565,850
reputation = 0,061208,1011,24,0,20,0.125,870
reputation = 0,061208,1012,1,1,10,1.0,10
reputation = 0,061208,1012,2,1,10,1.0,20
reputation = 0,061208,1012,3,0,20,0.6666666666666666,40
reputation = 0,061208,1012,4,1,10,0.75,50
reputation = 0,061208,1012,5,0,90,0.6,140
reputation = 0,061208,1012,6,0,20,0.5,160
reputation = 0,061208,1012,7,0,90,0.42857142857142855,250
reputation = 0,061208,1012,8,0,20,0.375,270
reputation = 0,061208,1012,9,0,90,0.3333333333333333,360
reputation = 0,061208,1012,10,0,20,0.3,380
reputation = 0,061208,1012,11,0,20,0.2727272727272727,400
reputation = 0,061208,1012,12,1,80,0.3333333333333333,480
reputation = 0,061208,1012,13,1,10,0.38461538461538464,490
reputation = 0,061208,1012,14,0,90,0.35714285714285715,580
reputation = 0,061208,1012,15,0,20,0.3333333333333333,600
reputation = 0,061208,1012,16,0,20,0.3125,620
reputation = 0,061208,1012,17,1,10,0.35294117647058826,630
reputation = 0,061208,1012,18,0,20,0.3333333333333333,650
reputation = 0,061208,1012,19,0,20,0.3157894736842105,670
reputation = 0,061208,1012,20,0,20,0.3,690
reputation = 0,061208,1012,21,0,20,0.2857142857142857,710
reputation = 0,061208,1012,22,0,20,0.2727272727272727,730
reputation = 0,061208,1012,23,0,20,0.2608695652173913,750
reputation = 0,061208,1012,24,1,10,0.2916666666666667,760
reputation = 0,061208,1013,1,0,20,0.0,20
reputation = 0,061208,1013,2,0,90,0.0,110
reputation = 0,061208,1013,3,0,20,0.0,130
reputation = 0,061208,1013,4,0,20,0.0,150
reputation = 0,061208,1013,5,1,10,0.2,160
reputation = 0,061208,1013,6,1,10,0.3333333333333333,170
reputation = 0,061208,1013,7,0,20,0.2857142857142857,190
reputation = 0,061208,1013,8,0,20,0.25,210
reputation = 0,061208,1013,9,1,80,0.3333333333333333,290
reputation = 0,061208,1013,10,1,10,0.4,300
reputation = 0,061208,1013,11,0,90,0.36363636363636365,390
reputation = 0,061208,1013,12,0,20,0.3333333333333333,410
reputation = 0,061208,1013,13,1,10,0.38461538461538464,420
reputation = 0,061208,1013,14,0,20,0.35714285714285715,440
reputation = 0,061208,1013,15,0,20,0.3333333333333333,460
reputation = 0,061208,1013,16,1,10,0.375,470
reputation = 0,061208,1013,17,0,20,0.35294117647058826,490
reputation = 0,061208,1013,18,0,90,0.3333333333333333,580
reputation = 0,061208,1013,19,0,20,0.3157894736842105,600
reputation = 0,061208,1013,20,0,20,0.3,620
reputation = 0,061208,1013,21,1,10,0.3333333333333333,630
reputation = 0,061208,1013,22,0,90,0.3181818181818182,720
reputation = 0,061208,1013,23,0,20,0.30434782608695654,740
reputation = 0,061208,1013,24,0,20,0.2916666666666667,760
reputation = 0,061208,1014,1,1,10,1.0,10
reputation = 0,061208,1014,2,1,10,1.0,20
reputation = 0,061208,1014,3,0,20,0.6666666666666666,40
reputation = 0,061208,1014,4,0,20,0.5,60
reputation = 0,061208,1014,5,0,20,0.4,80
reputation = 0,061208,1014,6,0,20,0.3333333333333333,100
reputation = 0,061208,1014,7,0,20,0.2857142857142857,120
reputation = 0,061208,1014,8,0,20,0.25,140
reputation = 0,061208,1014,9,0,20,0.2222222222222222,160
reputation = 0,061208,1014,10,0,90,0.2,250
reputation = 0,061208,1014,11,0,20,0.18181818181818182,270
reputation = 0,061208,1014,12,0,90,0.16666666666666666,360
reputation = 0,061208,1014,13,0,20,0.15384615384615385,380
reputation = 0,061208,1014,14,0,20,0.14285714285714285,400
reputation = 0,061208,1014,15,0,20,0.13333333333333333,420
reputation = 0,061208,1014,16,0,20,0.125,440
reputation = 0,061208,1014,17,1,10,0.17647058823529413,450
reputation = 0,061208,1014,18,0,20,0.16666666666666666,470
reputation = 0,061208,1014,19,0,20,0.15789473684210525,490
reputation = 0,061208,1014,20,0,20,0.15,510
reputation = 0,061208,1014,21,0,90,0.14285714285714285,600
reputation = 0,061208,1014,22,0,20,0.13636363636363635,620
reputation = 0,061208,1014,23,0,20,0.13043478260869565,640
reputation = 0,061208,1014,24,0,90,0.125,730
reputation = 0,061208,1015,1,0,20,0.0,20
reputation = 0,061208,1015,2,0,20,0.0,40
reputation = 0,061208,1015,3,0,20,0.0,60
reputation = 0,061208,1015,4,1,10,0.25,70
reputation = 0,061208,1015,5,0,90,0.2,160
reputation = 0,061208,1015,6,0,20,0.16666666666666666,180
reputation = 0,061208,1015,7,0,90,0.14285714285714285,270
reputation = 0,061208,1015,8,0,20,0.125,290
reputation = 0,061208,1015,9,0,90,0.1111111111111111,380
reputation = 0,061208,1015,10,0,20,0.1,400
reputation = 0,061208,1015,11,0,20,0.09090909090909091,420
reputation = 0,061208,1015,12,0,20,0.08333333333333333,440
reputation = 0,061208,1015,13,0,90,0.07692307692307693,530
reputation = 0,061208,1015,14,0,90,0.07142857142857142,620
reputation = 0,061208,1015,15,0,20,0.06666666666666667,640
reputation = 0,061208,1015,16,0,20,0.0625,660
reputation = 0,061208,1015,17,0,20,0.058823529411764705,680
reputation = 0,061208,1015,18,0,20,0.05555555555555555,700
reputation = 0,061208,1015,19,0,20,0.05263157894736842,720
reputation = 0,061208,1015,20,0,20,0.05,740
reputation = 0,061208,1015,21,0,20,0.047619047619047616,760
reputation = 0,061208,1015,22,0,20,0.045454545454545456,780
reputation = 0,061208,1015,23,0,20,0.043478260869565216,800
reputation = 0,061208,1015,24,0,20,0.041666666666666664,820
reputation = 0,061208,1016,1,0,20,0.0,20
reputation = 0,061208,1016,2,0,20,0.0,40
reputation = 0,061208,1016,3,1,10,0.3333333333333333,50
reputation = 0,061208,1016,4,0,20,0.25,70
reputation = 0,061208,1016,5,0,20,0.2,90
reputation = 0,061208,1016,6,1,10,0.3333333333333333,100
